4.7612,4.2719,3.7267,3.1865,2.6482,2.1261,1.6541,1.2808,1.0428,0.9293,0.8945,0.9030,0.9394,0.9857,1.0122,1.0007,0.9685,0.9496,0.9616,0.9997,1.0550,1.1394,1.3020,1.5942,1.9869,2.3799,2.7102,2.9868,3.2262,3.3769,3.3205,2.9746,2.3946,1.7688,1.3026,1.0839,1.0487,1.0700,1.0648,1.0307,1.0015,0.9926,0.9935,0.9884,0.9803,0.9944,1.0617,1.2117,1.4775,1.8071
4.2911,3.6906,3.1083,2.5881,2.1107,1.6858,1.3395,1.0960,0.9566,0.9007,0.9108,0.9881,1.1317,1.2964,1.3933,1.3651,1.2480,1.1295,1.0630,1.0483,1.0676,1.1181,1.2242,1.4165,1.6805,1.9572,2.2063,2.4292,2.6293,2.7591,2.7253,2.4691,2.0395,1.5850,1.2735,1.1796,1.2273,1.2730,1.2430,1.1666,1.1005,1.0648,1.0458,1.0222,0.9901,0.9688,0.9856,1.0663,1.2432,1.4999
3.7624,3.1691,2.6443,2.1959,1.7982,1.4606,1.2023,1.0304,0.9334,0.8984,0.9349,1.0776,1.3417,1.6530,1.8613,1.8567,1.6644,1.4190,1.2331,1.1309,1.0921,1.0996,1.1551,1.2703,1.4386,1.6272,1.8063,1.9675,2.1062,2.1885,2.1552,1.9771,1.7005,1.4372,1.3154,1.3863,1.5427,1.6162,1.5514,1.4170,1.2949,1.2119,1.1523,1.0916,1.0227,0.9612,0.9307,0.9509,1.0433,1.2076
3.4221,2.9035,2.4510,2.0499,1.6895,1.3903,1.1699,1.0254,0.9413,0.9129,0.9659,1.1556,1.5112,1.9468,2.2772,2.3446,2.1256,1.7649,1.4444,1.2355,1.1240,1.0809,1.0913,1.1533,1.2612,1.3922,1.5185,1.6240,1.7016,1.7355,1.7007,1.5924,1.4520,1.3675,1.4453,1.7127,2.0137,2.1393,2.0473,1.8452,1.6449,1.4878,1.3604,1.2375,1.1109,0.9943,0.9095,0.8726,0.8951,0.9774
nan,2.9407,2.4833,2.0549,1.6752,1.3761,1.1674,1.0343,0.9579,0.9385,1.0106,1.2365,1.6482,2.1570,2.5723,2.7180,2.5210,2.0937,1.6597,1.3460,1.1559,1.0556,1.0215,1.0457,1.1195,1.2201,1.3168,1.3871,1.4235,1.4256,1.3934,1.3382,1.2998,1.3585,1.6173,2.0890,2.5757,2.8208,2.7634,2.5234,2.2417,1.9858,1.7564,1.5348,1.3159,1.1148,0.9533,0.8471,0.8015,0.8128
nan,nan,2.5829,2.0733,1.6552,1.3533,1.1573,1.0385,0.9761,0.9753,1.0745,1.3345,1.7780,2.3105,2.7487,2.9298,2.7714,2.3409,1.8456,1.4482,1.1817,1.0205,0.9424,0.9382,0.9945,1.0833,1.1689,1.2238,1.2397,1.2246,1.1926,1.1660,1.1894,1.3463,1.7389,2.3717,3.0447,3.4899,3.5968,3.4368,3.1434,2.8076,2.4582,2.0977,1.7370,1.4019,1.1208,0.9126,0.7794,nan
nan,nan,nan,2.0196,1.5871,1.3033,1.1326,1.0369,0.9975,1.0239,1.1562,1.4471,1.9023,2.4150,2.8136,2.9729,2.8442,2.4665,1.9801,1.5369,1.2049,0.9859,0.8697,0.8468,0.8956,0.9798,1.0591,1.1039,1.1075,1.0818,1.0464,1.0299,1.0833,1.2945,1.7584,2.4727,3.2744,3.9405,4.3308,4.4278,4.2920,3.9929,3.5743,3.0681,2.5179,1.9812,1.5107,1.1404,0.8725,nan
nan,nan,nan,nan,1.4743,1.2329,1.0995,1.0345,1.0239,1.0812,1.2451,1.5565,1.9991,2.4523,2.7664,2.8712,2.7651,2.4722,2.0544,1.6133,1.2391,0.9771,0.8388,0.8109,0.8579,0.9342,0.9978,1.0246,1.0149,0.9840,0.9504,0.9402,1.0043,1.2303,1.7054,2.4293,3.2864,4.1222,4.8139,5.2854,5.4985,5.4399,5.1130,4.5478,3.8155,3.0220,2.2738,1.6491,nan,nan
nan,nan,nan,nan,nan,1.1571,1.0663,1.0340,1.0520,1.1362,1.3221,1.6373,2.0421,2.4095,2.6295,2.6884,2.6107,2.4038,2.0748,1.6729,1.2912,1.0163,0.8815,0.8637,0.9112,0.9712,1.0063,1.0057,0.9817,0.9521,0.9289,0.9275,0.9894,1.1969,1.6372,2.3240,3.1824,4.1133,5.0352,5.8712,6.5278,6.8971,6.8906,6.4743,5.6943,4.6778,3.5958,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.0351,1.0306,1.0700,1.1711,1.3674,1.6719,2.0238,2.3052,2.4562,2.4979,2.4531,2.3120,2.0556,1.7045,1.3487,1.0984,0.9962,1.0038,1.0547,1.0930,1.0921,1.0599,1.0213,0.9948,0.9833,0.9882,1.0370,1.2036,1.5807,2.2052,3.0338,3.9995,5.0551,6.1552,7.2112,8.0702,8.5564,8.5388,7.9762,6.9395,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,1.0116,1.0620,1.1719,1.3732,1.6625,1.9628,2.1793,2.2948,2.3390,2.3206,2.2184,2.0060,1.6986,1.3900,1.1987,1.1586,1.2099,1.2715,1.2873,1.2475,1.1813,1.1257,1.0974,1.0905,1.0930,1.1188,1.2322,1.5309,2.0787,2.8603,3.8239,4.9363,6.1804,7.5047,8.7715,9.7713,10.3005,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1377,1.3496,1.6280,1.8863,2.0614,2.1631,2.2141,2.2096,2.1227,1.9294,1.6541,1.4023,1.2930,1.3383,1.4504,1.5306,1.5250,1.4450,1.3439,1.2683,1.2324,1.2218,1.2137,1.2099,1.2643,1.4758,1.9320,2.6497,3.5879,4.7095,6.0035,7.4515,8.9645,10.3602,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3169,1.5911,1.8196,1.9729,2.0716,2.1276,2.1272,2.0418,1.8532,1.5978,1.3933,1.3557,1.4758,1.6408,1.7372,1.7146,1.6039,1.4764,1.3850,1.3414,1.3257,1.3075,1.2797,1.2873,1.4247,1.7917,2.4340,3.3275,4.4274,5.7105,7.1684,8.7594,nan,nan,nan,nan,nan,nan,nan,nan
