2.1153,1.9332,1.7544,1.5853,1.4267,1.2954,1.2213,1.2326,1.3224,1.4361,1.5224,1.5757,1.6332,1.7598,2.0172,2.4287,2.9979,3.7392,4.6110,5.3945,5.7586,5.5167,4.7188,3.6007,2.5080,1.7192,1.3257,1.2714,1.4241,1.6474,1.8557,1.9998,2.0354,1.9426,1.7685,1.6317,1.6896,2.0539,2.6989,3.5007,4.3317,5.0768,5.6115,5.8121,5.6030,5.0053,4.1420,3.1817,2.2573,1.5334
2.3398,2.1928,2.0443,1.9013,1.7637,1.6432,1.5628,1.5457,1.5882,1.6528,1.7097,1.7605,1.8316,1.9742,2.2555,2.7222,3.3785,4.1871,5.0369,5.6919,5.8624,5.3784,4.3200,3.0533,2.0114,1.3849,1.1461,1.2073,1.4601,1.7796,2.0714,2.2725,2.3225,2.1908,1.9260,1.6599,1.5771,1.8387,2.4700,3.3397,4.2464,4.9825,5.3608,5.2679,4.7309,3.9120,3.0175,2.2007,1.5271,1.0664
2.5233,2.4239,2.3225,2.2267,2.1363,2.0579,2.0031,1.9767,1.9622,1.9413,1.9240,1.9335,1.9882,2.1180,2.3762,2.8160,3.4481,4.2105,4.9515,5.4362,5.4082,4.7215,3.5405,2.3517,1.5402,1.1495,1.0877,1.2889,1.6859,2.1571,2.5729,2.8385,2.8776,2.6582,2.2443,1.7971,1.5259,1.6074,2.0900,2.8617,3.6966,4.3231,4.5084,4.1824,3.4953,2.6993,1.9847,1.4268,1.0236,0.7794
2.6686,2.6195,2.5787,2.5507,2.5315,2.5187,2.5073,2.4793,2.4032,2.2744,2.1429,2.0643,2.0606,2.1407,2.3333,2.6808,3.1956,3.8151,4.3863,4.6905,4.5095,3.7605,2.6940,1.7798,1.2595,1.0895,1.1897,1.5434,2.1257,2.8001,3.3707,3.6958,3.6895,3.3325,2.7212,2.0575,1.5735,1.4436,1.7148,2.2846,2.9293,3.3662,3.3704,2.9401,2.3034,1.7029,1.2481,0.9413,0.7484,0.6468
2.8243,2.8057,2.8242,2.8796,2.9552,3.0280,3.0666,3.0301,2.8789,2.6227,2.3449,2.1370,2.0364,2.0400,2.1509,2.3903,2.7637,3.2154,3.6118,3.7695,3.5287,2.8799,2.0776,1.4699,1.1897,1.1875,1.4250,1.9328,2.7098,3.5819,4.2798,4.6248,4.5382,4.0316,3.2386,2.3862,1.7096,1.3749,1.4275,1.7732,2.2001,2.4469,2.3366,1.9284,1.4533,1.0805,0.8433,0.7102,0.6442,0.6189
3.0673,3.0396,3.0946,3.2362,3.4263,3.6048,3.6968,3.6327,3.3749,2.9615,2.5175,2.1661,1.9531,1.8667,1.8916,2.0308,2.2818,2.5980,2.8728,2.9644,2.7647,2.2962,1.7579,1.3850,1.2650,1.3757,1.7199,2.3564,3.2758,4.2551,4.9909,5.3057,5.1417,4.5386,3.6469,2.6873,1.8787,1.3782,1.2387,1.3845,1.6277,1.7443,1.6079,1.2974,0.9931,0.7911,0.6872,0.6466,0.6405,0.6473
3.4294,3.3591,3.4171,3.6340,3.9506,4.2546,4.4028,4.2822,3.8697,3.2664,2.6588,2.1849,1.8730,1.6954,1.6301,1.6784,1.8380,2.0707,2.2922,2.3925,2.2899,2.0015,1.6644,1.4398,1.4020,1.5631,1.9590,2.6545,3.6082,4.5739,5.2745,5.5611,5.3840,4.7801,3.8853,2.8992,2.0234,1.4104,1.1246,1.1143,1.2252,1.2768,1.1779,0.9877,0.8178,0.7173,0.6764,0.6706,0.6813,0.6939
3.8202,3.7084,3.7493,4.0218,4.4630,4.9011,5.0963,4.8794,4.2724,3.4815,2.7511,2.1996,1.8177,1.5624,1.4175,1.3970,1.5070,1.7121,1.9350,2.0786,2.0683,1.9063,1.6878,1.5306,1.5036,1.6461,2.0172,2.6750,3.5553,4.4332,5.0892,5.3995,5.2995,4.7891,3.9667,3.0106,2.1178,1.4445,1.0661,0.9520,0.9806,1.0114,0.9735,0.8891,0.8089,0.7572,0.7331,0.7264,0.7279,0.7313
4.0259,3.9132,3.9461,4.2501,4.7856,5.3297,5.5334,5.1905,4.4199,3.5271,2.7556,2.1762,1.7540,1.4498,1.2654,1.2299,1.3530,1.5889,1.8456,2.0204,2.0407,1.9097,1.7167,1.5613,1.5006,1.5796,1.8650,2.4093,3.1522,3.9180,4.5416,4.9153,4.9525,4.6021,3.9091,3.0292,2.1657,1.4876,1.0794,0.9218,0.9130,0.9412,0.9482,0.9279,0.8910,0.8491,0.8116,0.7821,0.7599,0.7465
3.8241,3.7652,3.8224,4.1317,4.6982,5.2823,5.4589,5.0403,4.2444,3.3886,2.6566,2.0866,1.6531,1.3436,1.1817,1.2045,1.4126,1.7321,2.0355,2.2029,2.1698,1.9709,1.7263,1.5318,1.4224,1.4281,1.6071,2.0070,2.5872,3.2254,3.8020,4.2250,4.3977,4.2283,3.7060,2.9555,2.1862,1.5837,1.2357,1.1115,1.1029,1.1145,1.1123,1.0914,1.0448,0.9749,0.8986,0.8313,0.7791,0.7482
3.1940,3.2090,3.3093,3.5965,4.1212,4.6930,4.8886,4.5434,3.8792,3.1490,2.4878,1.9437,1.5313,1.2712,1.2001,1.3500,1.6975,2.1258,2.4710,2.6032,2.4708,2.1487,1.8029,1.5372,1.3670,1.3006,1.3779,1.6373,2.0556,2.5528,3.0451,3.4595,3.7073,3.6850,3.3462,2.7853,2.2108,1.8156,1.6649,1.6738,1.6958,1.6497,1.5531,1.4412,1.3114,1.1605,1.0119,0.8909,0.8066,0.7618
2.4012,2.4583,2.5766,2.8082,3.2306,3.7647,4.0673,3.9311,3.4764,2.8861,2.2903,1.7809,1.4267,1.2770,1.3649,1.6966,2.2031,2.7228,3.0829,3.1713,2.9498,2.5069,2.0390,1.6730,1.4227,1.2781,1.2584,1.3920,1.6658,2.0228,2.4012,2.7454,2.9863,3.0390,2.8623,2.5455,2.2928,2.2715,2.4715,2.7155,2.8104,2.6847,2.4098,2.0915,1.7694,1.4545,1.1814,0.9822,0.8602,0.8034
1.7512,1.8132,1.9158,2.0733,2.3617,2.8117,3.2151,3.3098,3.0686,2.6078,2.0741,1.6169,1.3630,1.3843,1.6916,2.2364,2.8859,3.4505,3.7826,3.8091,3.5103,2.9748,2.4032,1.9407,1.6089,1.3843,1.2687,1.2877,1.4366,1.6671,1.9244,2.1636,2.3384,2.4023,2.3578,2.3223,2.4870,2.9437,3.5664,4.0986,4.3282,4.1751,3.7063,3.0835,2.4443,1.8667,1.4099,1.1031,0.9304,0.8568
1.3566,1.4124,1.4953,1.5960,1.7673,2.0861,2.4790,2.7116,2.6400,2.2971,1.8352,1.4576,1.3403,1.5683,2.1183,2.8701,3.6285,4.1987,4.4686,4.3973,3.9913,3.3640,2.7236,2.2107,1.8377,1.5640,1.3753,1.2982,1.3409,1.4610,1.6051,1.7356,1.8285,1.8814,1.9551,2.2017,2.7798,3.6778,4.6646,5.4506,5.8376,5.7315,5.1370,4.2079,3.1997,2.3147,1.6522,1.2267,0.9946,0.8975
1.1859,1.2416,1.3202,1.3963,1.4934,1.6809,1.9654,2.2026,2.2179,1.9684,1.5907,1.3179,1.3464,1.7609,2.5111,3.4197,4.2509,4.8151,5.0184,4.8315,4.2895,3.5560,2.8633,2.3401,1.9770,1.7121,1.5102,1.3867,1.3541,1.3806,1.4243,1.4612,1.4877,1.5350,1.7059,2.1733,3.0589,4.2609,5.4797,6.4232,6.9181,6.8659,6.2170,5.0828,3.7903,2.6632,1.8455,1.3316,1.0504,0.9302
1.1915,1.2571,1.3479,1.4231,1.4794,1.5623,1.7087,1.8572,1.8688,1.6731,1.3846,1.2250,1.3720,1.9010,2.7531,3.7301,4.5870,5.1424,5.3020,5.0307,4.3838,3.5639,2.8250,2.2961,1.9629,1.7565,1.6241,1.5434,1.4938,1.4505,1.4044,1.3608,1.3336,1.3675,1.5780,2.1456,3.1721,4.5047,5.8127,6.8135,7.3469,7.3122,6.6439,5.4325,4.0221,2.8010,1.9403,1.4082,1.1112,0.9781
1.3656,1.4495,1.5640,1.6519,1.6878,1.6916,1.7045,1.7190,1.6567,1.4723,1.2627,1.1978,1.4092,1.9595,2.7970,3.7369,4.5560,5.0885,5.2340,4.9442,4.2721,3.4238,2.6571,2.1176,1.8169,1.7095,1.7357,1.8052,1.8187,1.7420,1.6109,1.4763,1.3751,1.3544,1.5216,2.0471,3.0248,4.2999,5.5567,6.5269,7.0438,6.9996,6.3422,5.1708,3.8168,2.6723,1.9008,1.4372,1.1714,1.0441
1.7241,1.8308,1.9775,2.0960,2.1440,2.1092,2.0093,1.8614,1.6589,1.4250,1.2492,1.2285,1.4369,1.9205,2.6429,3.4566,4.1788,4.6652,4.8134,4.5603,3.9386,3.1280,2.3745,1.8475,1.6079,1.6542,1.9092,2.1935,2.3347,2.2809,2.0840,1.8348,1.6107,1.4743,1.5191,1.8856,2.6539,3.7027,4.7729,5.6213,6.0707,6.0107,5.4158,4.3951,3.2436,2.3096,1.7222,1.3903,1.1976,1.0975
2.2453,2.3745,2.5617,2.7437,2.8740,2.8966,2.7532,2.4243,1.9802,1.5779,1.3361,1.2806,1.4189,1.7707,2.3149,2.9515,3.5421,3.9622,4.1088,3.9090,3.3757,2.6567,1.9790,1.5305,1.4191,1.6682,2.1532,2.6340,2.9253,2.9608,2.7574,2.4019,2.0170,1.7082,1.5702,1.7120,2.1931,2.9292,3.7276,4.3824,4.7245,4.6587,4.1812,3.3893,2.5175,1.8444,1.4603,1.2701,1.1658,1.1073
2.8337,2.9790,3.2065,3.4750,3.7538,3.9546,3.8950,3.4095,2.6195,1.9043,1.4773,1.3083,1.3299,1.5204,1.8665,2.3129,2.7634,3.1079,3.2401,3.0841,2.6477,2.0604,1.5261,1.2310,1.2993,1.7442,2.4015,3.0263,3.4559,3.6169,3.4753,3.0662,2.5249,2.0129,1.6572,1.5582,1.7599,2.1995,2.7324,3.1897,3.4274,3.3735,3.0323,2.4743,1.8711,1.4292,1.2089,1.1291,1.1004,1.0842
3.3634,3.5079,3.7478,4.0670,4.4595,4.8372,4.9254,4.3773,3.2920,2.2539,1.6041,1.2932,1.1922,1.2355,1.4059,1.6810,2.0022,2.2750,2.3907,2.2742,1.9386,1.5021,1.1387,1.0130,1.2419,1.8268,2.5968,3.3225,3.8592,4.1326,4.0766,3.6670,3.0099,2.3059,1.7382,1.4284,1.4123,1.6312,1.9672,2.2807,2.4515,2.4224,2.1966,1.8231,1.4250,1.1501,1.0385,1.0290,1.0527,1.0711
3.7292,3.8412,4.0364,4.3192,4.7032,5.1230,5.3009,4.8057,3.6487,2.4611,1.6736,1.2622,1.0770,1.0249,1.0792,1.2317,1.4501,1.6604,1.7631,1.6879,1.4469,1.1394,0.9098,0.9018,1.2253,1.8839,2.7175,3.5057,4.1049,4.4400,4.4364,4.0383,3.3163,2.4815,1.7672,1.3226,1.1738,1.2553,1.4657,1.6911,1.8289,1.8278,1.6871,1.4431,1.1850,1.0172,0.9681,0.9962,1.0510,1.0938
3.8537,3.8990,3.9999,4.1817,4.4684,4.8230,5.0218,4.6493,3.6213,2.4859,1.6935,1.2600,1.0487,0.9632,0.9702,1.0600,1.2095,1.3648,1.4489,1.4034,1.2301,1.0034,0.8461,0.8915,1.2447,1.9130,2.7523,3.5487,4.1505,4.4784,4.4644,4.0593,3.3238,2.4617,1.7173,1.2415,1.0443,1.0537,1.1853,1.3524,1.4728,1.4991,1.4257,1.2756,1.1089,0.9993,0.9741,1.0111,1.0757,1.1300
3.7102,3.6795,3.6851,3.7685,3.9513,4.2122,4.3911,4.1465,3.3390,2.3846,1.6942,1.3084,1.1182,1.0419,1.0479,1.1198,1.2321,1.3453,1.4082,1.3768,1.2419,1.0532,0.9191,0.9695,1.3008,1.9133,2.6774,3.3995,3.9303,4.1895,4.1250,3.7150,3.0287,2.2490,1.5895,1.1738,0.9954,0.9842,1.0731,1.2031,1.3164,1.3749,1.3639,1.2840,1.1645,1.0628,1.0183,1.0306,1.0778,1.1251
3.3544,3.2746,3.2288,3.2580,3.3683,3.5381,3.6598,3.4981,2.9238,2.2142,1.6903,1.3957,1.2517,1.2038,1.2331,1.3183,1.4248,1.5179,1.5653,1.5368,1.4176,1.2380,1.0929,1.1101,1.3727,1.8628,2.4642,3.0245,3.4243,3.5950,3.4984,3.1294,2.5549,1.9255,1.4115,1.1051,0.9920,1.0113,1.1094,1.2448,1.3792,1.4828,1.5274,1.4835,1.3558,1.2034,1.0891,1.0354,1.0316,1.0491
2.9032,2.8179,2.7702,2.7839,2.8459,2.9283,2.9619,2.8226,2.4485,1.9995,1.6690,1.4830,1.3949,1.3862,1.4609,1.5945,1.7311,1.8264,1.8590,1.8148,1.6840,1.4872,1.3052,1.2566,1.4100,1.7321,2.1252,2.4898,2.7519,2.8608,2.7799,2.4986,2.0648,1.5967,1.2316,1.0461,1.0305,1.1354,1.3124,1.5177,1.7134,1.8693,1.9445,1.8882,1.6976,1.4464,1.2208,1.0626,0.9722,0.9333
2.4706,2.4108,2.3853,2.3956,2.4170,2.4202,2.3679,2.2231,1.9931,1.7604,1.5997,1.5134,1.4849,1.5333,1.6875,1.9130,2.1158,2.2269,2.2313,2.1370,1.9540,1.7084,1.4695,1.3380,1.3695,1.5286,1.7410,1.9486,2.1116,2.1924,2.1513,1.9651,1.6617,1.3336,1.1001,1.0372,1.1469,1.3857,1.6925,2.0005,2.2626,2.4527,2.5281,2.4309,2.1598,1.8010,1.4555,1.1766,0.9730,0.8483
2.1157,2.0871,2.0798,2.0807,2.0655,2.0156,1.9231,1.7960,1.6589,1.5441,1.4721,1.4458,1.4763,1.6077,1.8760,2.2234,2.5103,2.6340,2.5848,2.4037,2.1356,1.8244,1.5297,1.3285,1.2643,1.3091,1.4064,1.5178,1.6202,1.6861,1.6771,1.5653,1.3664,1.1563,1.0458,1.1164,1.3767,1.7700,2.2028,2.5856,2.8784,3.0726,3.1343,3.0046,2.6777,2.2393,1.7968,1.4108,1.0926,0.8616
1.8362,1.8262,1.8227,1.8107,1.7770,1.7197,1.6467,1.5664,1.4816,1.3961,1.3277,1.3095,1.3854,1.6038,1.9774,2.4218,2.7671,2.8813,2.7627,2.4935,2.1572,1.8102,1.4964,1.2651,1.1486,1.1287,1.1615,1.2157,1.2762,1.3249,1.3317,1.2715,1.1561,1.0517,1.0645,1.2806,1.7004,2.2343,2.7572,3.1769,3.4713,3.6496,3.6931,3.5521,3.2112,2.7370,2.2316,1.7634,1.3472,1.0082
1.5988,1.5945,1.5913,1.5818,1.5650,1.5446,1.5194,1.4779,1.4071,1.3100,1.2168,1.1853,1.2818,1.5421,1.9423,2.3896,2.7228,2.8041,2.6407,2.3427,2.0095,1.6913,1.4101,1.1908,1.0568,1.0017,0.9946,1.0096,1.0360,1.0658,1.0803,1.0608,1.0162,1.0036,1.1247,1.4694,2.0250,2.6715,3.2681,3.7241,4.0198,4.1738,4.1931,4.0555,3.7435,3.2882,2.7635,2.2387,1.7396,1.2956
1.3734,1.3809,1.3978,1.4231,1.4556,1.4852,1.4916,1.4548,1.3700,1.2546,1.1488,1.1142,1.2115,1.4508,1.7798,2.1201,2.3629,2.4051,2.2550,2.0098,1.7519,1.5138,1.3001,1.1199,0.9919,0.9209,0.8906,0.8816,0.8867,0.9058,0.9314,0.9496,0.9617,1.0104,1.1878,1.5901,2.2154,2.9448,3.6312,4.1613,4.4864,4.6234,4.6152,4.4884,4.2409,3.8666,3.3874,2.8502,2.2878,1.7391
nan,1.2155,1.2844,1.3694,1.4540,1.5090,1.5086,1.4461,1.3365,1.2104,1.1094,1.0836,1.1704,1.3518,1.5614,1.7424,1.8548,1.8616,1.7669,1.6199,1.4660,1.3211,1.1825,1.0539,0.9533,0.8940,0.8705,0.8674,0.8759,0.8984,0.9357,0.9774,1.0160,1.0751,1.2298,1.5813,2.1699,2.9257,3.7078,4.3571,4.7635,4.9206,4.9036,4.7975,4.6356,4.3946,4.0394,3.5670,2.9945,2.3613
nan,nan,1.2874,1.4276,1.5332,1.5709,1.5307,1.4291,1.2979,1.1716,1.0848,1.0698,1.1388,1.2558,1.3538,1.3953,1.3911,1.3652,1.3252,1.2714,1.2090,1.1406,1.0663,0.9973,0.9577,0.9650,1.0128,1.0727,1.1183,1.1470,1.1711,1.1915,1.1975,1.1983,1.2538,1.4656,1.9144,2.5976,3.4128,4.1771,4.7111,4.9532,4.9794,4.9187,4.8505,4.7641,4.5919,4.2747,3.7865,nan
nan,nan,nan,1.5722,1.6516,1.6342,1.5373,1.3976,1.2535,1.1352,1.0646,1.0558,1.1034,1.1659,1.1861,1.1431,1.0694,1.0160,1.0015,1.0049,1.0007,0.9802,0.9564,0.9642,1.0444,1.2147,1.4443,1.6551,1.7739,1.7890,1.7385,1.6539,1.5372,1.3972,1.2931,1.3282,1.5916,2.1141,2.8461,3.6367,4.2806,4.6506,4.7794,4.8008,4.8306,4.8908,4.9162,4.8135,4.5095,nan
nan,nan,nan,nan,1.7719,1.6765,1.5200,1.3500,1.2021,1.0959,1.0391,1.0318,1.0600,1.0852,1.0638,0.9881,0.8925,0.8242,0.8073,0.8250,0.8413,0.8427,0.8655,0.9830,1.2604,1.7072,2.2394,2.6925,2.9205,2.8948,2.6922,2.4013,2.0623,1.7013,1.3927,1.2440,1.3266,1.6605,2.2232,2.9212,3.5825,4.0500,4.2967,4.4224,4.5517,4.7384,4.9410,5.0602,nan,nan
nan,nan,nan,nan,nan,1.6849,1.4738,1.2831,1.1386,1.0458,1.0003,0.9948,1.0130,1.0204,0.9847,0.9079,0.8197,0.7534,0.7277,0.7332,0.7408,0.7484,0.8255,1.0859,1.6146,2.3983,3.2819,4.0117,4.3745,4.3118,3.9231,3.3642,2.7388,2.1090,1.5715,1.2390,1.1595,1.3213,1.6970,2.2317,2.8094,3.2887,3.6056,3.8147,4.0258,4.3105,4.6555,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.3910,1.1911,1.0565,0.9789,0.9466,0.9509,0.9730,0.9775,0.9422,0.8787,0.8131,0.7655,0.7422,0.7322,0.7183,0.7268,0.8666,1.2830,2.0650,3.1610,4.3442,5.3037,5.7978,5.7384,5.2069,4.3958,3.4809,2.5793,1.8136,1.3020,1.0768,1.0960,1.3104,1.6758,2.1182,2.5317,2.8446,3.0782,3.3212,3.6538,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,1.0702,0.9534,0.8961,0.8858,0.9125,0.9486,0.9562,0.9280,0.8870,0.8560,0.8428,0.8375,0.8179,0.7792,0.7882,0.9957,1.5634,2.5650,3.8981,5.2787,6.3828,6.9843,6.9775,6.3893,5.3950,4.2275,3.0763,2.0975,1.4143,1.0534,0.9539,1.0427,1.2681,1.5762,1.8914,2.1494,2.3508,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8065,0.8321,0.8908,0.9404,0.9505,0.9364,0.9295,0.9469,0.9822,1.0047,0.9765,0.9079,0.9165,1.1929,1.8969,3.0671,4.5470,6.0233,7.1976,7.8839,7.9683,7.4082,6.3162,4.9520,3.5838,2.4122,1.5655,1.0718,0.8646,0.8533,0.9719,1.1705,1.3925,1.5829,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7980,0.8876,0.9417,0.9531,0.9575,0.9876,1.0526,1.1323,1.1772,1.1366,1.0377,1.0435,1.3713,2.1677,3.4338,4.9759,6.4774,7.6750,8.4171,8.5867,8.0889,6.9735,5.4983,3.9879,2.6829,1.7144,1.1114,0.8125,0.7209,0.7589,0.8736,1.0181,nan,nan,nan,nan,nan,nan,nan,nan
