7.5176,7.0612,6.3288,5.3788,4.1264,2.6847,1.5732,1.1170,1.1495,1.4050,1.6856,1.8471,1.8230,1.6515,1.4187,1.1808,0.9636,0.8050,0.7983,1.1429,2.1126,3.7134,5.4335,6.6787,7.1041,6.5745,5.2464,3.6291,2.2678,1.3872,0.9317,0.7802,0.8655,1.1805,1.6981,2.2539,2.5661,2.4561,2.0308,1.5976,1.4547,1.8037,2.6981,3.9619,5.2542,6.2467,6.7617,6.8178,6.5847,6.3359
7.2707,6.7912,6.0199,5.0559,3.8504,2.5000,1.4579,1.0069,0.9980,1.2027,1.4534,1.6202,1.6269,1.4897,1.2858,1.0776,0.8959,0.7785,0.8131,1.1802,2.1159,3.6223,5.2546,6.4676,6.9199,6.4661,5.2288,3.6803,2.3629,1.5090,1.0639,0.9053,0.9586,1.1957,1.5597,1.8854,1.9609,1.7245,1.3352,1.0303,0.9992,1.3960,2.3187,3.6520,5.0355,6.0882,6.6152,6.6529,6.4019,6.1501
6.8914,6.3583,5.5088,4.5137,3.4105,2.2908,1.4343,1.0263,0.9985,1.2048,1.5030,1.7534,1.8490,1.7634,1.5517,1.2921,1.0495,0.8879,0.9007,1.2419,2.0825,3.3881,4.7977,5.8868,6.3747,6.1061,5.1034,3.7180,2.4791,1.6714,1.2722,1.1702,1.2902,1.5784,1.9239,2.1226,2.0056,1.6110,1.1499,0.8277,0.7748,1.1096,1.9447,3.2081,4.5332,5.5074,5.9468,5.9235,5.6565,5.4151
6.3847,5.8131,4.9215,3.9514,3.0166,2.1838,1.5493,1.1993,1.1637,1.4060,1.8064,2.1930,2.4157,2.3950,2.1436,1.7566,1.3634,1.0820,1.0190,1.2996,2.0275,3.1237,4.2907,5.2223,5.7187,5.6331,4.8946,3.7130,2.5802,1.8411,1.5226,1.5351,1.8032,2.2411,2.6737,2.8390,2.5721,1.9832,1.3527,0.9032,0.7444,0.9576,1.6254,2.6850,3.7976,4.5705,4.8578,4.7672,4.5087,4.2993
5.6581,5.0955,4.2519,3.4131,2.7194,2.1829,1.7659,1.4940,1.4802,1.7942,2.3298,2.8686,3.2197,3.2520,2.9274,2.3588,1.7566,1.3057,1.1296,1.3264,1.9458,2.8784,3.8627,4.6567,5.1093,5.0939,4.5140,3.5127,2.5315,1.9186,1.7317,1.9038,2.3560,2.9759,3.5550,3.7852,3.4508,2.6767,1.8210,1.1684,0.8422,0.8926,1.3465,2.1190,2.9210,3.4319,3.5623,3.4352,3.2199,3.0617
4.6630,4.1738,3.4847,2.8780,2.4690,2.2121,1.9991,1.8366,1.9041,2.3486,3.0536,3.7504,4.2110,4.2547,3.8042,3.0068,2.1602,1.5151,1.2089,1.3123,1.8322,2.6411,3.4947,4.1659,4.5066,4.4048,3.8208,2.9556,2.1978,1.8018,1.8091,2.1680,2.7968,3.5823,4.3345,4.7276,4.4488,3.5583,2.4705,1.5657,1.0200,0.8725,1.0939,1.5660,2.0512,2.3217,2.3407,2.2159,2.0603,1.9552
3.5054,3.1456,2.6836,2.3468,2.2054,2.1871,2.1674,2.1609,2.3992,3.0563,3.9676,4.8210,5.3576,5.3528,4.7168,3.6531,2.5447,1.6982,1.2611,1.2761,1.7089,2.4142,3.1511,3.6836,3.8441,3.5517,2.8973,2.1770,1.6800,1.5302,1.7425,2.2741,3.0428,3.9557,4.8670,5.4555,5.3176,4.4089,3.1470,1.9993,1.2220,0.8730,0.8868,1.1195,1.3743,1.4939,1.4631,1.3562,1.2414,1.1664
2.4484,2.2384,2.0036,1.8899,1.9325,2.0734,2.2205,2.4189,2.9202,3.8457,4.9588,5.9356,6.5034,6.4107,5.5768,4.2599,2.9062,1.8703,1.3164,1.2649,1.6383,2.2627,2.8883,3.2688,3.2378,2.7873,2.1313,1.5665,1.2617,1.2694,1.6075,2.2457,3.1006,4.0921,5.1020,5.8189,5.8063,4.9501,3.6218,2.3208,1.3747,0.8798,0.7602,0.8624,1.0148,1.0880,1.0570,0.9645,0.8571,0.7803
1.7413,1.6623,1.6000,1.6216,1.7397,1.9276,2.1626,2.5512,3.3187,4.4632,5.6956,6.7224,7.2840,7.1279,6.1851,4.7260,3.2125,2.0382,1.4071,1.3362,1.7052,2.2983,2.8486,3.1103,2.9440,2.4146,1.7846,1.3021,1.0681,1.1145,1.4730,2.1334,3.0170,4.0338,5.0544,5.7771,5.8070,5.0288,3.7467,2.4276,1.4318,0.8889,0.7323,0.8166,0.9808,1.0876,1.0881,1.0061,0.8842,0.7836
1.4400,1.4558,1.5019,1.5851,1.7003,1.8398,2.0467,2.4993,3.3830,4.5812,5.7900,6.7667,7.2911,7.1398,6.2489,4.8463,3.3447,2.1520,1.5279,1.5085,1.9399,2.5666,3.1077,3.3208,3.0826,2.4901,1.8221,1.3131,1.0476,1.0487,1.3494,1.9580,2.8106,3.7963,4.7477,5.3780,5.3845,4.6972,3.5507,2.3374,1.4064,0.9077,0.8004,0.9624,1.2292,1.4289,1.4837,1.4133,1.2679,1.1324
