3.0071,2.9965,2.8805,2.6416,2.2809,1.8260,1.3423,0.9187,0.6421,0.5774,0.7312,1.0390,1.4310,1.8741,2.3229,2.6628,2.7689,2.6431,2.3870,2.0580,1.6575,1.2134,0.8019,0.5035,0.3648,0.3903,0.5512,0.7976,1.0740,1.3318,1.5235,1.5910,1.4882,1.2335,0.9240,0.6667,0.5155,0.4847,0.5771,0.7698,1.0068,1.2351,1.4246,1.5511,1.5874,1.5182,1.3525,1.1210,0.8611,0.6397
2.3135,2.4065,2.4273,2.3389,2.1238,1.7798,1.3536,0.9428,0.6596,0.5907,0.7565,1.1000,1.5530,2.0814,2.6386,3.0976,3.2962,3.1958,2.8902,2.4575,1.9357,1.3901,0.9162,0.5977,0.4841,0.5879,0.8746,1.2675,1.6857,2.0663,2.3381,2.4079,2.2144,1.8015,1.3150,0.9087,0.6642,0.6031,0.7238,0.9885,1.3242,1.6617,1.9409,2.0957,2.0744,1.8814,1.5774,1.2403,0.9298,0.7074
1.6513,1.7418,1.7903,1.7688,1.6639,1.4566,1.1564,0.8304,0.5878,0.5293,0.7001,1.0721,1.5868,2.1999,2.8483,3.3896,3.6413,3.5359,3.1592,2.6201,2.0034,1.4049,0.9247,0.6365,0.5860,0.7934,1.2208,1.7608,2.3041,2.7767,3.0914,3.1338,2.8426,2.2878,1.6499,1.1172,0.8035,0.7469,0.9275,1.2703,1.6875,2.1166,2.4916,2.7066,2.6607,2.3576,1.9152,1.4695,1.1037,0.8723
1.1192,1.1682,1.1889,1.1685,1.1065,0.9918,0.8176,0.6106,0.4442,0.4097,0.5740,0.9475,1.4871,2.1236,2.7640,3.2758,3.5165,3.4156,3.0214,2.4500,1.8233,1.2538,0.8326,0.6181,0.6524,0.9649,1.5122,2.1536,2.7582,3.2559,3.5667,3.5773,3.2260,2.5873,1.8519,1.2326,0.8814,0.8544,1.1029,1.5144,1.9972,2.5049,2.9786,3.2861,3.2659,2.8920,2.3267,1.7692,1.3322,1.0722
0.7502,0.7566,0.7446,0.7122,0.6624,0.5922,0.4965,0.3827,0.2885,0.2781,0.4191,0.7464,1.2229,1.7477,2.2208,2.5809,2.7777,2.7447,2.4510,1.9715,1.4448,0.9898,0.6809,0.5633,0.6827,1.0776,1.6910,2.3559,2.9409,3.3961,3.6655,3.6519,3.2909,2.6414,1.8836,1.2407,0.8950,0.9165,1.2333,1.7086,2.2477,2.8103,3.3428,3.7059,3.7090,3.2975,2.6462,1.9923,1.4761,1.1719
0.5418,0.5106,0.4710,0.4306,0.3886,0.3420,0.2878,0.2288,0.1844,0.1931,0.3025,0.5393,0.8591,1.1685,1.4220,1.6292,1.7861,1.8317,1.6868,1.3717,1.0104,0.7113,0.5293,0.5036,0.6895,1.1266,1.7360,2.3473,2.8543,3.2278,3.4306,3.3854,3.0349,2.4281,1.7275,1.1418,0.8511,0.9297,1.3055,1.8357,2.4134,2.9834,3.4854,3.7964,3.7611,3.3337,2.6606,1.9635,1.3982,1.0655
0.4666,0.3992,0.3301,0.2810,0.2456,0.2163,0.1901,0.1708,0.1715,0.2112,0.3017,0.4323,0.5660,0.6789,0.7827,0.8944,1.0077,1.0773,1.0335,0.8687,0.6675,0.5090,0.4309,0.4712,0.6913,1.1166,1.6513,2.1553,2.5591,2.8425,2.9714,2.8830,2.5393,2.0000,1.4151,0.9537,0.7526,0.8765,1.2782,1.8282,2.3997,2.9071,3.2842,3.4557,3.3468,2.9382,2.3196,1.6592,1.1148,0.8018
0.4825,0.3824,0.2802,0.2183,0.1890,0.1801,0.1894,0.2269,0.3081,0.4253,0.5207,0.5309,0.4769,0.4342,0.4375,0.4815,0.5479,0.6051,0.6117,0.5583,0.4882,0.4438,0.4465,0.5257,0.7296,1.0671,1.4612,1.8256,2.1195,2.3195,2.3858,2.2639,1.9389,1.4891,1.0494,0.7351,0.6231,0.7586,1.1248,1.6229,2.1204,2.5129,2.7448,2.7955,2.6519,2.3047,1.7913,1.2301,0.7706,0.5180
0.5293,0.4123,0.2860,0.2156,0.2014,0.2314,0.3100,0.4642,0.7149,0.9866,1.0854,0.9182,0.6358,0.4215,0.3198,0.2980,0.3212,0.3655,0.4145,0.4648,0.5275,0.6104,0.7072,0.8046,0.9085,1.0494,1.2335,1.4314,1.6090,1.7319,1.7553,1.6340,1.3705,1.0446,0.7588,0.5763,0.5282,0.6395,0.9113,1.2838,1.6514,1.9224,2.0579,2.0610,1.9358,1.6696,1.2728,0.8349,0.4873,0.3069
0.5286,0.4241,0.3065,0.2528,0.2810,0.3897,0.6010,0.9678,1.4920,1.9506,1.9989,1.6002,1.0463,0.6116,0.3677,0.2658,0.2533,0.3094,0.4337,0.6220,0.8606,1.1268,1.3623,1.4599,1.3607,1.1837,1.0834,1.0828,1.1333,1.1833,1.1881,1.1142,0.9654,0.7913,0.6482,0.5642,0.5482,0.6104,0.7581,0.9684,1.1835,1.3449,1.4261,1.4260,1.3409,1.1530,0.8662,0.5545,0.3196,0.2047
0.4339,0.3675,0.2981,0.2992,0.4081,0.6436,1.0510,1.6905,2.4794,3.0289,2.9805,2.4016,1.6234,0.9602,0.5437,0.3470,0.3126,0.4190,0.6627,1.0200,1.4555,1.9228,2.3079,2.4012,2.0703,1.5260,1.1003,0.8834,0.8069,0.7985,0.8157,0.8322,0.8307,0.8089,0.7805,0.7590,0.7456,0.7376,0.7457,0.7836,0.8445,0.9044,0.9431,0.9473,0.9012,0.7867,0.6107,0.4272,0.2947,0.2308
0.2851,0.2588,0.2500,0.3250,0.5380,0.9291,1.5511,2.4168,3.3125,3.8022,3.6567,3.0009,2.1144,1.2995,0.7482,0.4827,0.4550,0.6391,1.0109,1.5124,2.0879,2.6843,3.1685,3.2775,2.8020,1.9676,1.2544,0.8464,0.6690,0.6309,0.6888,0.8162,0.9653,1.0830,1.1509,1.1759,1.1499,1.0528,0.9015,0.7568,0.6650,0.6284,0.6246,0.6285,0.6196,0.5863,0.5319,0.4727,0.4230,0.3934
0.1543,0.1536,0.1874,0.3224,0.6329,1.1762,1.9796,2.9550,3.7907,4.1334,3.8911,3.1903,2.2572,1.3897,0.8122,0.5556,0.5652,0.8158,1.2828,1.8810,2.5279,3.1753,3.7033,3.8382,3.3174,2.3297,1.4318,0.8952,0.6573,0.6145,0.7231,0.9560,1.2452,1.5003,1.6762,1.7651,1.7354,1.5397,1.2073,0.8637,0.6194,0.4951,0.4553,0.4624,0.4990,0.5609,0.6326,0.6821,0.6954,0.6902
0.0722,0.0826,0.1346,0.2989,0.6715,1.3218,2.2245,3.1882,3.8865,4.0856,3.7632,3.0189,2.0662,1.2326,0.7283,0.5344,0.5769,0.8469,1.3557,2.0221,2.7228,3.3952,3.9315,4.0672,3.5381,2.5128,1.5492,0.9570,0.6932,0.6558,0.8052,1.1216,1.5320,1.9258,2.2328,2.4166,2.4029,2.1076,1.5806,1.0317,0.6465,0.4559,0.3994,0.4247,0.5198,0.6859,0.8827,1.0366,1.1165,1.1433
0.0310,0.0442,0.0986,0.2644,0.6462,1.3094,2.1820,3.0350,3.5987,3.7220,3.3858,2.6538,1.7501,1.0219,0.6243,0.4894,0.5420,0.7912,1.2895,1.9989,2.7624,3.4599,3.9699,4.0518,3.5023,2.5122,1.5829,0.9991,0.7349,0.7020,0.8728,1.2436,1.7507,2.2734,2.7157,2.9990,2.9951,2.5898,1.8732,1.1516,0.6728,0.4557,0.4089,0.4694,0.6327,0.9076,1.2416,1.5326,1.7255,1.8192
0.0134,0.0262,0.0764,0.2273,0.5698,1.1438,1.8618,2.5379,2.9879,3.1040,2.8419,2.2219,1.4538,0.8628,0.5566,0.4577,0.5065,0.7243,1.1897,1.9185,2.7461,3.4620,3.8984,3.8644,3.2739,2.3600,1.5305,1.0024,0.7570,0.7261,0.8992,1.2985,1.8825,2.5203,3.0733,3.4079,3.3541,2.8122,1.9499,1.1488,0.6594,0.4627,0.4478,0.5545,0.7895,1.1755,1.6702,2.1611,2.5513,2.7733
0.0068,0.0184,0.0629,0.1917,0.4681,0.9004,1.4126,1.8908,2.2307,2.3575,2.2138,1.7805,1.2061,0.7549,0.5168,0.4368,0.4768,0.6661,1.0948,1.8185,2.6838,3.3885,3.7042,3.5206,2.8938,2.0823,1.3852,0.9409,0.7295,0.7013,0.8639,1.2752,1.9307,2.6741,3.2867,3.5755,3.3866,2.7136,1.8106,1.0516,0.6234,0.4761,0.5048,0.6636,0.9702,1.4606,2.1184,2.8469,3.5035,3.9100
0.0052,0.0155,0.0536,0.1577,0.3636,0.6585,0.9874,1.2924,1.5249,1.6425,1.5986,1.3570,0.9879,0.6686,0.4844,0.4152,0.4446,0.6057,0.9858,1.6561,2.4886,3.1337,3.3166,3.0112,2.3887,1.7010,1.1471,0.7986,0.6314,0.6107,0.7589,1.1684,1.8793,2.6933,3.2830,3.4345,3.0954,2.3859,1.5754,0.9409,0.5993,0.5065,0.5842,0.8013,1.1767,1.7454,2.5160,3.4355,4.3442,4.9435
0.0081,0.0166,0.0470,0.1258,0.2706,0.4607,0.6582,0.8370,0.9803,1.0708,1.0833,0.9871,0.7938,0.5926,0.4565,0.3966,0.4142,0.5394,0.8419,1.3866,2.0891,2.6318,2.7225,2.3748,1.8161,1.2700,0.8588,0.6080,0.4928,0.4907,0.6306,1.0104,1.6852,2.4433,2.9235,2.9502,2.5737,1.9683,1.3402,0.8568,0.5990,0.5586,0.6932,0.9779,1.4131,2.0114,2.7991,3.7898,4.8564,5.6082
0.0216,0.0275,0.0490,0.1044,0.2031,0.3242,0.4401,0.5399,0.6224,0.6864,0.7262,0.7250,0.6651,0.5656,0.4751,0.4245,0.4274,0.5046,0.6990,1.0592,1.5551,1.9681,2.0251,1.7232,1.2835,0.8898,0.6138,0.4585,0.4041,0.4380,0.5797,0.8870,1.3829,1.9212,2.2514,2.2473,1.9644,1.5430,1.1159,0.7810,0.6064,0.6258,0.8339,1.1985,1.6773,2.2482,2.9543,3.8820,4.9764,5.8110
0.0575,0.0610,0.0748,0.1122,0.1795,0.2591,0.3299,0.3875,0.4382,0.4915,0.5560,0.6287,0.6789,0.6729,0.6257,0.5780,0.5547,0.5702,0.6452,0.8109,1.0745,1.3326,1.3846,1.1889,0.9033,0.6620,0.5104,0.4482,0.4618,0.5370,0.6679,0.8600,1.1118,1.3741,1.5467,1.5518,1.3972,1.1531,0.8963,0.6906,0.6012,0.6948,0.9963,1.4483,1.9512,2.4544,3.0162,3.7716,4.7469,5.5576
0.1271,0.1302,0.1412,0.1677,0.2121,0.2629,0.3078,0.3472,0.3915,0.4577,0.5660,0.7234,0.8881,0.9774,0.9658,0.9011,0.8283,0.7684,0.7340,0.7411,0.8043,0.9009,0.9408,0.8685,0.7458,0.6496,0.6138,0.6417,0.7166,0.8073,0.8831,0.9322,0.9650,0.9983,1.0280,1.0243,0.9623,0.8494,0.7182,0.6132,0.5991,0.7635,1.1500,1.6700,2.1749,2.6002,3.0040,3.5249,4.2453,4.8977
0.2355,0.2416,0.2542,0.2714,0.2901,0.3096,0.3335,0.3691,0.4298,0.5384,0.7232,0.9929,1.2846,1.4651,1.4699,1.3578,1.2077,1.0620,0.9357,0.8335,0.7626,0.7380,0.7611,0.7993,0.8313,0.8730,0.9468,1.0537,1.1628,1.2238,1.2029,1.1049,0.9659,0.8352,0.7528,0.7235,0.7156,0.6957,0.6591,0.6313,0.6692,0.8613,1.2595,1.7736,2.2473,2.6070,2.8811,3.1708,3.5740,3.9710
0.3791,0.3891,0.3996,0.3983,0.3818,0.3636,0.3653,0.4048,0.5024,0.6872,0.9892,1.4022,1.8251,2.0772,2.0666,1.8711,1.6161,1.3766,1.1729,0.9996,0.8577,0.7769,0.8031,0.9317,1.1009,1.2732,1.4483,1.6167,1.7347,1.7474,1.6297,1.4031,1.1245,0.8671,0.6975,0.6452,0.6818,0.7460,0.7970,0.8345,0.8935,1.0394,1.3291,1.7255,2.1176,2.4214,2.6134,2.7349,2.8669,3.0098
0.5421,0.5484,0.5413,0.5077,0.4526,0.3998,0.3798,0.4231,0.5656,0.8508,1.3049,1.8836,2.4282,2.7196,2.6544,2.3380,1.9565,1.6238,1.3597,1.1467,0.9814,0.8973,0.9479,1.1423,1.4160,1.7019,1.9716,2.1993,2.3364,2.3311,2.1594,1.8410,1.4432,1.0686,0.8199,0.7545,0.8477,1.0081,1.1498,1.2396,1.2852,1.3229,1.4164,1.6094,1.8671,2.1051,2.2506,2.2850,2.2538,2.2219
0.6943,0.6799,0.6383,0.5679,0.4825,0.4066,0.3697,0.4088,0.5792,0.9504,1.5528,2.2920,2.9366,3.2333,3.0818,2.6269,2.1249,1.7244,1.4327,1.2157,1.0654,1.0111,1.0969,1.3343,1.6756,2.0513,2.4107,2.7089,2.8930,2.9143,2.7419,2.3774,1.8838,1.3954,1.0679,0.9974,1.1611,1.4257,1.6489,1.7640,1.7669,1.6830,1.5795,1.5560,1.6513,1.8015,1.9080,1.9088,1.8097,1.6909
0.8001,0.7505,0.6705,0.5717,0.4692,0.3824,0.3342,0.3598,0.5228,0.9166,1.5992,2.4550,3.1769,3.4622,3.2217,2.6552,2.0819,1.6632,1.3839,1.1956,1.0867,1.0800,1.2072,1.4793,1.8685,2.3163,2.7558,3.1217,3.3581,3.4235,3.2815,2.9090,2.3502,1.7637,1.3672,1.3043,1.5498,1.9193,2.2064,2.3192,2.2657,2.0859,1.8476,1.6618,1.6064,1.6489,1.6961,1.6707,1.5478,1.3941
0.8386,0.7519,0.6428,0.5286,0.4205,0.3314,0.2775,0.2865,0.4150,0.7619,1.4220,2.3164,3.0919,3.3715,3.0755,2.4673,1.8949,1.5024,1.2576,1.1100,1.0492,1.0927,1.2620,1.5680,1.9997,2.5096,3.0142,3.4258,3.6903,3.7826,3.6694,3.3073,2.7153,2.0656,1.6335,1.6082,1.9571,2.4414,2.7921,2.8982,2.7955,2.5549,2.2505,1.9777,1.8106,1.7372,1.6912,1.6093,1.4562,1.2766
0.8107,0.6954,0.5706,0.4525,0.3471,0.2625,0.2093,0.2065,0.2966,0.5649,1.1240,1.9622,2.7442,3.0278,2.7356,2.1733,1.6654,1.3208,1.1080,0.9906,0.9654,1.0467,1.2482,1.5796,2.0423,2.5985,3.1470,3.5748,3.8316,3.9159,3.8090,3.4603,2.8697,2.2128,1.8058,1.8686,2.3516,2.9657,3.3940,3.5161,3.3942,3.1316,2.8116,2.5045,2.2579,2.0703,1.9093,1.7387,1.5275,1.3020
0.7296,0.5977,0.4696,0.3569,0.2616,0.1881,0.1426,0.1369,0.1997,0.3954,0.8265,1.5267,2.2338,2.5104,2.2820,1.8418,1.4424,1.1543,0.9633,0.8584,0.8485,0.9466,1.1594,1.4931,1.9558,2.5196,3.0743,3.4853,3.7032,3.7502,3.6295,3.2995,2.7548,2.1661,1.8626,2.0647,2.6875,3.4049,3.8965,4.0573,3.9648,3.7361,3.4519,3.1489,2.8432,2.5490,2.2744,2.0112,1.7339,1.4488
0.6115,0.4753,0.3551,0.2564,0.1779,0.1212,0.0889,0.0877,0.1370,0.2823,0.5994,1.1231,1.6684,1.8959,1.7583,1.4770,1.2073,0.9868,0.8200,0.7227,0.7165,0.8143,1.0170,1.3255,1.7477,2.2613,2.7612,3.1124,3.2697,3.2691,3.1330,2.8379,2.3853,1.9371,1.8011,2.1543,2.8596,3.5915,4.0883,4.2875,4.2680,4.1374,3.9599,3.7298,3.4192,3.0510,2.6798,2.3345,2.0028,nan
nan,0.3458,0.2437,0.1659,0.1085,0.0709,0.0532,0.0600,0.1055,0.2211,0.4522,0.8060,1.1505,1.2886,1.2201,1.0770,0.9302,0.7897,0.6665,0.5911,0.5942,0.6879,0.8703,1.1400,1.4995,1.9213,2.3100,2.5569,2.6364,2.5905,2.4486,2.2013,1.8620,1.5814,1.6136,2.0591,2.7500,3.4143,3.8753,4.1074,4.1782,4.1776,4.1582,4.0838,3.8680,3.5015,3.0702,2.6531,nan,nan
nan,nan,0.1502,0.0961,0.0597,0.0390,0.0339,0.0484,0.0939,0.1902,0.3552,0.5688,0.7414,0.7940,0.7569,0.6965,0.6367,0.5738,0.5131,0.4818,0.5085,0.6034,0.7655,0.9954,1.2901,1.6113,1.8718,1.9989,1.9956,1.9089,1.7675,1.5681,1.3308,1.1848,1.3100,1.7462,2.3507,2.9292,3.3628,3.6344,3.7916,3.9086,4.0387,4.1495,4.1161,3.8544,3.4283,2.9606,nan,nan
nan,nan,nan,0.0500,0.0304,0.0221,0.0257,0.0452,0.0890,0.1662,0.2749,0.3854,0.4501,0.4552,0.4322,0.4116,0.4009,0.3975,0.4030,0.4301,0.4923,0.5929,0.7316,0.9126,1.1324,1.3521,1.4996,1.5295,1.4614,1.3449,1.2083,1.0512,0.8921,0.8231,0.9532,1.3021,1.7876,2.2878,2.7122,3.0305,3.2641,3.4689,3.7023,3.9606,4.1304,4.0611,3.7313,nan,nan,nan
nan,nan,nan,nan,0.0150,0.0146,0.0229,0.0437,0.0814,0.1368,0.1989,0.2452,0.2603,0.2534,0.2464,0.2532,0.2782,0.3239,0.3926,0.4828,0.5849,0.6865,0.7832,0.8845,0.9992,1.1086,1.1657,1.1365,1.0358,0.9082,0.7837,0.6659,0.5648,0.5314,0.6243,0.8629,1.2187,1.6315,2.0372,2.3930,2.6900,2.9584,3.2514,3.5945,3.9222,4.0750,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,0.0211,0.0398,0.0682,0.1024,0.1320,0.1471,0.1491,0.1518,0.1699,0.2120,0.2826,0.3845,0.5160,0.6613,0.7894,0.8685,0.8897,0.8783,0.8691,0.8696,0.8540,0.7921,0.6847,0.5648,0.4629,0.3849,0.3295,0.3147,0.3701,0.5150,0.7503,1.0586,1.4101,1.7690,2.1059,2.4202,2.7468,3.1247,3.5396,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,0.0332,0.0515,0.0695,0.0815,0.0874,0.0960,0.1223,0.1802,0.2778,0.4162,0.5861,0.7661,0.9262,1.0317,1.0468,0.9685,0.8465,0.7371,0.6575,0.5892,0.5061,0.4032,0.3037,0.2321,0.1906,0.1686,0.1660,0.1970,0.2773,0.4173,0.6205,0.8845,1.1971,1.5331,1.8703,2.2157,2.6012,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,0.0347,0.0431,0.0492,0.0594,0.0877,0.1528,0.2727,0.4540,0.6822,0.9149,1.0982,1.2020,1.2195,1.1369,0.9666,0.7724,0.6112,0.4932,0.3992,0.3077,0.2161,0.1413,0.0966,0.0777,0.0721,0.0746,0.0909,0.1310,0.2046,0.3201,0.4869,0.7130,0.9954,1.3165,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0253,0.0332,0.0548,0.1086,0.2192,0.4083,0.6756,0.9792,1.2380,1.3789,1.3933,1.3127,1.1485,0.9238,0.7010,0.5254,0.3983,0.2989,0.2095,0.1298,0.0722,0.0417,0.0308,0.0290,0.0311,0.0386,0.0566,0.0907,0.1470,0.2339,0.3638,0.5501,nan,nan,nan,nan,nan,nan,nan,nan,nan
