0.2277,0.2613,0.3248,0.4252,0.5855,0.8352,1.1870,1.5826,1.8393,1.8087,1.6491,1.6612,1.9962,2.5973,3.2734,3.8037,3.9756,3.6476,2.9425,2.2336,1.7708,1.5666,1.5815,1.7809,2.0106,2.0288,1.7963,1.4689,1.2010,1.1301,1.4515,2.3832,3.8995,5.5199,6.5776,6.6197,5.5903,3.9203,2.3238,1.2555,0.7174,0.5345,0.5766,0.7936,1.1706,1.6320,1.9488,1.8960,1.5688,1.2916
0.2164,0.2528,0.3340,0.4865,0.7511,1.1604,1.6966,2.2098,2.4138,2.1897,1.7785,1.4680,1.3940,1.5627,1.8799,2.2070,2.4150,2.4160,2.2297,1.9884,1.7988,1.6824,1.6317,1.6314,1.6189,1.5033,1.2832,1.0437,0.8771,0.8989,1.3062,2.3236,3.9274,5.6320,6.7510,6.8060,5.7356,3.9972,2.3403,1.2394,0.7030,0.5517,0.6443,0.9152,1.3248,1.7592,1.9808,1.8438,1.5092,1.2579
0.2113,0.2495,0.3438,0.5414,0.9050,1.4603,2.1228,2.6394,2.7153,2.3512,1.8221,1.3528,1.0404,0.9197,0.9757,1.1573,1.4115,1.6720,1.8440,1.8798,1.8313,1.7636,1.6900,1.5801,1.3939,1.1410,0.8902,0.6990,0.6030,0.6754,1.0782,2.0122,3.4744,5.0515,6.1113,6.1786,5.1865,3.5852,2.0786,1.0919,0.6308,0.5339,0.6675,0.9566,1.3342,1.6625,1.7528,1.5717,1.2957,1.1120
0.2031,0.2395,0.3369,0.5586,0.9867,1.6274,2.3154,2.7446,2.7102,2.3105,1.7808,1.2744,0.8750,0.6506,0.6179,0.7422,0.9895,1.3198,1.6324,1.8096,1.8590,1.8566,1.8093,1.6567,1.3598,0.9954,0.6974,0.5184,0.4528,0.5304,0.8665,1.6223,2.8090,4.1023,4.9708,4.9989,4.1465,2.8279,1.6252,0.8605,0.5260,0.4880,0.6354,0.8977,1.1984,1.4090,1.4106,1.2420,1.0521,0.9423
0.1891,0.2215,0.3137,0.5358,0.9717,1.5972,2.2011,2.5164,2.4507,2.1214,1.6796,1.2127,0.8081,0.5703,0.5238,0.6263,0.8454,1.1603,1.5101,1.7888,1.9622,2.0651,2.0673,1.8789,1.4817,1.0196,0.6711,0.4839,0.4235,0.4838,0.7348,1.2917,2.1640,3.1014,3.6915,3.6312,2.9388,1.9659,1.1295,0.6277,0.4323,0.4409,0.5757,0.7850,1.0030,1.1275,1.0901,0.9541,0.8348,0.7790
0.1689,0.1971,0.2813,0.4880,0.8806,1.4008,1.8527,2.0689,2.0345,1.8344,1.5328,1.1536,0.7816,0.5534,0.5060,0.5970,0.7963,1.0965,1.4782,1.8809,2.2343,2.4776,2.5081,2.2288,1.6944,1.1310,0.7364,0.5396,0.4835,0.5348,0.7214,1.1080,1.6857,2.2620,2.5520,2.3932,1.8651,1.2322,0.7412,0.4762,0.3937,0.4276,0.5361,0.6888,0.8355,0.8992,0.8394,0.7207,0.6349,0.6036
0.1436,0.1690,0.2466,0.4315,0.7550,1.1373,1.4357,1.5766,1.5830,1.5044,1.3454,1.0771,0.7607,0.5497,0.5027,0.5874,0.7798,1.0855,1.5235,2.0837,2.6607,3.0489,3.0463,2.6011,1.8989,1.2429,0.8184,0.6262,0.5941,0.6746,0.8624,1.1600,1.5072,1.7515,1.7555,1.5087,1.1280,0.7750,0.5499,0.4544,0.4434,0.4827,0.5577,0.6536,0.7334,0.7402,0.6521,0.5285,0.4441,0.4135
0.1193,0.1449,0.2190,0.3801,0.6310,0.8925,1.0773,1.1673,1.1960,1.1917,1.1344,0.9695,0.7234,0.5387,0.4938,0.5740,0.7640,1.0821,1.5759,2.2718,3.0347,3.5157,3.4228,2.7988,1.9707,1.2744,0.8556,0.6904,0.7096,0.8745,1.1685,1.5235,1.7586,1.7119,1.4320,1.0808,0.7868,0.6136,0.5607,0.5802,0.6188,0.6527,0.6825,0.7066,0.7034,0.6400,0.5142,0.3774,0.2846,0.2463
0.1116,0.1415,0.2148,0.3511,0.5379,0.7139,0.8311,0.8932,0.9277,0.9506,0.9409,0.8468,0.6693,0.5171,0.4748,0.5454,0.7227,1.0307,1.5252,2.2446,3.0524,3.5406,3.3684,2.6592,1.8249,1.1793,0.8153,0.6995,0.7870,1.0702,1.5410,2.0632,2.2940,2.0171,1.4734,0.9975,0.7229,0.6462,0.7148,0.8493,0.9622,1.0014,0.9674,0.8812,0.7555,0.5968,0.4260,0.2790,0.1823,0.1387
0.1402,0.1769,0.2504,0.3631,0.5018,0.6276,0.7146,0.7675,0.8022,0.8266,0.8266,0.7663,0.6374,0.5116,0.4649,0.5116,0.6496,0.8981,1.3017,1.8960,2.5854,3.0174,2.8466,2.2030,1.4978,0.9857,0.7154,0.6604,0.8106,1.1859,1.7670,2.3512,2.5388,2.1489,1.5011,0.9837,0.7349,0.7329,0.9176,1.2042,1.4616,1.5576,1.4497,1.1972,0.8936,0.6129,0.3918,0.2366,0.1400,0.0937
0.2063,0.2478,0.3208,0.4195,0.5356,0.6454,0.7294,0.7875,0.8270,0.8518,0.8539,0.8103,0.7084,0.5910,0.5215,0.5202,0.5852,0.7263,0.9718,1.3508,1.8235,2.1638,2.0762,1.6234,1.1311,0.7879,0.6227,0.6272,0.8152,1.2047,1.7325,2.1722,2.2321,1.8538,1.3023,0.8791,0.7092,0.7882,1.0789,1.5214,1.9727,2.1982,2.0396,1.5866,1.0736,0.6658,0.3990,0.2386,0.1438,0.0958
0.2884,0.3280,0.3968,0.4933,0.6159,0.7415,0.8460,0.9264,0.9891,1.0375,1.0655,1.0522,0.9733,0.8445,0.7220,0.6396,0.6016,0.6136,0.6924,0.8595,1.1108,1.3436,1.3628,1.1440,0.8769,0.6957,0.6331,0.6970,0.8981,1.2200,1.5658,1.7647,1.6865,1.3659,0.9809,0.7118,0.6467,0.7970,1.1517,1.6809,2.2645,2.6156,2.4478,1.8466,1.1832,0.6990,0.4150,0.2622,0.1761,0.1304
0.3625,0.3909,0.4473,0.5435,0.6847,0.8455,0.9956,1.1312,1.2607,1.3856,1.4937,1.5529,1.5131,1.3553,1.1353,0.9220,0.7470,0.6224,0.5596,0.5720,0.6688,0.8212,0.9285,0.9176,0.8519,0.8221,0.8697,1.0023,1.1995,1.4004,1.5137,1.4661,1.2587,0.9742,0.7235,0.5897,0.6116,0.7984,1.1495,1.6494,2.2047,2.5517,2.3835,1.7718,1.1143,0.6569,0.4071,0.2854,0.2219,0.1869
0.4104,0.4209,0.4606,0.5525,0.7041,0.8958,1.1066,1.3385,1.6016,1.8889,2.1665,2.3713,2.4105,2.2149,1.8360,1.4074,1.0302,0.7454,0.5601,0.4742,0.4940,0.6206,0.8102,0.9835,1.1175,1.2531,1.4256,1.6269,1.7985,1.8547,1.7350,1.4549,1.1107,0.8216,0.6577,0.6251,0.7032,0.8794,1.1528,1.5125,1.8875,2.0877,1.9005,1.3960,0.8813,0.5387,0.3668,0.2976,0.2702,0.2554
0.4232,0.4217,0.4560,0.5485,0.6998,0.9008,1.1551,1.4892,1.9303,2.4663,3.0239,3.4798,3.6738,3.4608,2.8611,2.0988,1.4169,0.9263,0.6236,0.4746,0.4656,0.6050,0.8852,1.2442,1.6019,1.9278,2.2253,2.4712,2.5949,2.5140,2.1961,1.7120,1.2312,0.9206,0.8328,0.9028,1.0296,1.1582,1.2928,1.4438,1.5730,1.5742,1.3478,0.9622,0.6095,0.3956,0.3092,0.2968,0.3100,0.3210
0.4148,0.4249,0.4794,0.5858,0.7360,0.9282,1.1859,1.5645,2.1301,2.9026,3.7920,4.5937,5.0360,4.8601,4.0216,2.8454,1.7900,1.0778,0.6769,0.4938,0.4819,0.6494,1.0168,1.5478,2.1267,2.6413,3.0423,3.3018,3.3677,3.1793,2.7207,2.0884,1.5069,1.2013,1.2260,1.4444,1.6507,1.7244,1.6857,1.6010,1.4856,1.2968,1.0019,0.6655,0.4065,0.2757,0.2490,0.2797,0.3280,0.3645
0.4275,0.4804,0.5791,0.7127,0.8698,1.0503,1.2800,1.6206,2.1647,2.9974,4.0983,5.2309,5.9645,5.8738,4.8497,3.3273,1.9800,1.1244,0.6822,0.4993,0.5019,0.6998,1.1356,1.7965,2.5499,3.2145,3.6828,3.9256,3.9262,3.6562,3.1131,2.4042,1.7903,1.5498,1.7469,2.1774,2.5226,2.5757,2.3671,2.0440,1.6945,1.3211,0.9193,0.5506,0.3026,0.1951,0.1897,0.2404,0.3118,0.3704
0.5122,0.6326,0.7898,0.9615,1.1366,1.3111,1.4994,1.7458,2.1375,2.8062,3.8561,5.1345,6.0827,6.0727,4.9641,3.3151,1.9069,1.0578,0.6473,0.4944,0.5194,0.7384,1.2087,1.9360,2.7881,3.5423,4.0383,4.2402,4.1678,3.8305,3.2457,2.5294,1.9607,1.8508,2.2695,2.9581,3.5031,3.6057,3.2777,2.7374,2.1556,1.5820,1.0321,0.5715,0.2778,0.1500,0.1332,0.1788,0.2565,0.3312
0.7068,0.9093,1.1334,1.3507,1.5489,1.7149,1.8483,1.9740,2.1615,2.5498,3.3222,4.4662,5.4304,5.4453,4.3759,2.8663,1.6430,0.9362,0.6098,0.4994,0.5392,0.7528,1.2042,1.9124,2.7639,3.5320,4.0220,4.1798,4.0463,3.6657,3.0814,2.4206,1.9657,2.0363,2.6975,3.6488,4.4114,4.6156,4.2382,3.5339,2.7416,1.9623,1.2414,0.6614,0.2990,0.1333,0.0888,0.1101,0.1728,0.2504
1.0323,1.3249,1.6166,1.8741,2.0794,2.2105,2.2605,2.2501,2.2408,2.3544,2.7714,3.5607,4.3016,4.2683,3.3706,2.2140,1.3311,0.8375,0.6140,0.5395,0.5716,0.7398,1.1057,1.6956,2.4283,3.1142,3.5619,3.6956,3.5493,3.1820,2.6582,2.1143,1.8242,2.0978,2.9852,4.1445,5.0516,5.3192,4.9265,4.1389,3.2185,2.2971,1.4473,0.7694,0.3443,0.1406,0.0676,0.0596,0.0918,0.1509
1.4946,1.8718,2.2116,2.4760,2.6419,2.6883,2.6187,2.4666,2.2939,2.1963,2.3026,2.6740,3.0425,2.9195,2.2928,1.5852,1.0838,0.8145,0.6892,0.6340,0.6338,0.7239,0.9576,1.3582,1.8747,2.3791,2.7304,2.8546,2.7566,2.4774,2.0809,1.6999,1.5893,2.0378,3.0711,4.3059,5.2071,5.4428,5.0460,4.2737,3.3623,2.4383,1.5768,0.8735,0.4111,0.1726,0.0721,0.0391,0.0420,nan
nan,2.4990,2.8349,3.0426,3.1045,3.0172,2.8079,2.5264,2.2330,1.9944,1.8799,1.9084,1.9365,1.7552,1.4097,1.1035,0.9334,0.8691,0.8370,0.7943,0.7538,0.7619,0.8622,1.0671,1.3420,1.6181,1.8278,1.9287,1.9010,1.7472,1.5058,1.2867,1.3112,1.8287,2.8385,3.9691,4.7506,4.9392,4.5980,3.9432,3.1646,2.3689,1.6156,0.9707,0.5057,0.2342,0.1019,0.0447,nan,nan
nan,nan,3.3576,3.4375,3.3450,3.1052,2.7682,2.3904,2.0216,1.7007,1.4536,1.2777,1.1252,0.9596,0.8255,0.7878,0.8563,0.9760,1.0587,1.0543,0.9905,0.9301,0.9150,0.9498,1.0126,1.0822,1.1523,1.2130,1.2338,1.1850,1.0704,0.9627,1.0326,1.4709,2.2717,3.1676,3.8206,4.0366,3.8378,3.3723,2.7875,2.1774,1.5895,1.0577,0.6264,0.3303,0.1594,0.0718,nan,nan
nan,nan,nan,3.5653,3.3088,2.9392,2.5157,2.0877,1.6880,1.3344,1.0342,0.7906,0.6096,0.5059,0.5008,0.6120,0.8396,1.1389,1.3977,1.5033,1.4504,1.3159,1.1649,1.0228,0.8983,0.8086,0.7768,0.8022,0.8474,0.8637,0.8251,0.7631,0.7953,1.0619,1.5787,2.2090,2.7490,3.0323,3.0128,2.7576,2.3736,1.9474,1.5249,1.1234,0.7579,0.4584,0.2492,nan,nan,nan
nan,nan,nan,nan,3.0276,2.5814,2.1257,1.6933,1.3019,0.9594,0.6723,0.4532,0.3183,0.2802,0.3500,0.5478,0.8991,1.3942,1.9103,2.2242,2.2123,1.9480,1.5731,1.1999,0.8973,0.6993,0.6151,0.6273,0.6905,0.7447,0.7399,0.6725,0.6263,0.7209,0.9951,1.3941,1.8108,2.1230,2.2480,2.1806,1.9779,1.7120,1.4319,1.1530,0.8735,0.6028,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.6934,1.2900,0.9351,0.6365,0.4035,0.2457,0.1701,0.1828,0.3022,0.5691,1.0424,1.7490,2.5566,3.1145,3.1267,2.6464,1.9593,1.3331,0.8938,0.6472,0.5564,0.5792,0.6625,0.7382,0.7392,0.6424,0.5222,0.4937,0.6031,0.8283,1.1155,1.3927,1.5866,1.6537,1.6001,1.4696,1.3075,1.1344,0.9460,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,0.9317,0.6298,0.3927,0.2264,0.1300,0.1023,0.1523,0.3136,0.6507,1.2486,2.1440,3.1660,3.8579,3.8090,3.0815,2.1224,1.3360,0.8495,0.6093,0.5366,0.5742,0.6657,0.7396,0.7284,0.6114,0.4550,0.3597,0.3700,0.4765,0.6504,0.8545,1.0441,1.1763,1.2280,1.2077,1.1446,1.0608,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,0.3940,0.2231,0.1186,0.0703,0.0770,0.1569,0.3602,0.7698,1.4758,2.4836,3.5576,4.2031,4.0195,3.1199,2.0488,1.2481,0.7959,0.5907,0.5366,0.5744,0.6479,0.6928,0.6621,0.5483,0.3975,0.2810,0.2380,0.2682,0.3557,0.4807,0.6219,0.7551,0.8572,0.9155,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1105,0.0570,0.0423,0.0722,0.1756,0.4152,0.8814,1.6502,2.6797,3.6924,4.2212,3.9296,2.9719,1.9122,1.1655,0.7646,0.5895,0.5445,0.5735,0.6232,0.6395,0.5942,0.4890,0.3546,0.2386,0.1726,0.1605,0.1921,0.2547,0.3373,0.4304,0.5248,nan,nan,nan,nan,nan,nan,nan,nan,nan
