0.2240,0.2299,0.2592,0.3308,0.4855,0.7987,1.3532,2.1445,3.0006,3.6708,4.0112,4.0533,3.8981,3.5969,3.1469,2.5540,1.8858,1.2774,0.8541,0.6408,0.5798,0.6040,0.6737,0.7716,0.8811,0.9635,0.9640,0.8634,0.6966,0.5117,0.3439,0.2175,0.1445,0.1213,0.1332,0.1606,0.1860,0.2031,0.2160,0.2277,0.2356,0.2378,0.2396,0.2586,0.3180,0.4230,0.5473,0.6535,0.7163,0.7349
0.2374,0.2375,0.2630,0.3383,0.5127,0.8827,1.5756,2.6306,3.8359,4.8046,5.2889,5.3160,5.0438,4.5875,3.9929,3.2802,2.4815,1.6987,1.1069,0.8118,0.7637,0.8519,1.0043,1.1962,1.4023,1.5378,1.4906,1.2559,0.9398,0.6395,0.4013,0.2409,0.1565,0.1333,0.1499,0.1858,0.2244,0.2556,0.2762,0.2862,0.2848,0.2716,0.2504,0.2363,0.2526,0.3096,0.3881,0.4553,0.4889,0.4919
0.2374,0.2392,0.2651,0.3415,0.5195,0.9014,1.6385,2.8281,4.2982,5.5879,6.2978,6.3423,5.8919,5.2116,4.4819,3.7385,2.9434,2.1115,1.4128,1.0515,1.0308,1.2057,1.4641,1.7669,2.0652,2.2092,2.0517,1.6525,1.1918,0.7897,0.4887,0.2956,0.2015,0.1851,0.2191,0.2786,0.3412,0.3874,0.4079,0.4037,0.3784,0.3342,0.2768,0.2230,0.1984,0.2169,0.2656,0.3163,0.3482,0.3588
0.2305,0.2400,0.2720,0.3501,0.5237,0.8898,1.5998,2.7847,4.3414,5.8068,6.6421,6.6217,5.9741,5.1575,4.4193,3.7506,3.0587,2.3035,1.6234,1.2750,1.3218,1.6091,1.9926,2.4012,2.7310,2.7793,2.4523,1.9119,1.3631,0.9068,0.5701,0.3560,0.2580,0.2558,0.3203,0.4217,0.5279,0.6026,0.6235,0.5926,0.5230,0.4264,0.3179,0.2214,0.1640,0.1598,0.2009,0.2663,0.3339,0.3799
0.2355,0.2548,0.2965,0.3780,0.5431,0.8765,1.5124,2.5837,4.0354,5.4311,6.1680,6.0186,5.3325,4.5914,3.9697,3.4199,2.8481,2.2142,1.6425,1.3897,1.5417,1.9558,2.4725,2.9634,3.2362,3.0944,2.5934,1.9746,1.4076,0.9498,0.6104,0.3928,0.2984,0.3137,0.4110,0.5607,0.7249,0.8472,0.8791,0.8148,0.6825,0.5175,0.3538,0.2231,0.1485,0.1428,0.2097,0.3407,0.5021,0.6213
0.2790,0.3076,0.3608,0.4466,0.5980,0.8811,1.4008,2.2643,3.4279,4.5051,4.9936,4.8198,4.3206,3.7998,3.3420,2.9087,2.4397,1.9258,1.4965,1.3723,1.6205,2.1236,2.7294,3.2498,3.4135,3.0902,2.4853,1.8613,1.3313,0.9117,0.5974,0.3931,0.3083,0.3366,0.4553,0.6401,0.8551,1.0292,1.0822,0.9903,0.7973,0.5707,0.3669,0.2204,0.1493,0.1727,0.3209,0.6046,0.9524,1.2009
0.3777,0.4170,0.4863,0.5807,0.7156,0.9335,1.3015,1.8800,2.6128,3.2283,3.4792,3.4158,3.2056,2.9474,2.6667,2.3521,1.9875,1.6015,1.3209,1.2995,1.5637,2.0314,2.5895,3.0486,3.1329,2.7606,2.1763,1.6200,1.1682,0.8152,0.5477,0.3698,0.2951,0.3248,0.4454,0.6432,0.8893,1.1051,1.1840,1.0810,0.8502,0.5863,0.3638,0.2188,0.1710,0.2621,0.5689,1.1206,1.7662,2.2073
0.5096,0.5676,0.6681,0.7886,0.9209,1.0813,1.2978,1.5779,1.8622,2.0481,2.1232,2.1571,2.1792,2.1656,2.0890,1.9417,1.7316,1.4993,1.3354,1.3248,1.4774,1.7571,2.1105,2.4180,2.4726,2.1866,1.7336,1.3063,0.9660,0.7022,0.4975,0.3520,0.2807,0.2951,0.3977,0.5886,0.8479,1.0951,1.2042,1.1109,0.8706,0.5942,0.3681,0.2334,0.2217,0.4117,0.9338,1.8154,2.8022,3.4595
0.6283,0.7175,0.8766,1.0635,1.2357,1.3758,1.4744,1.5014,1.4303,1.3116,1.2491,1.3031,1.4688,1.6899,1.8895,2.0127,2.0305,1.9319,1.7532,1.5829,1.4923,1.5019,1.5979,1.7197,1.7377,1.5616,1.2720,0.9965,0.7810,0.6141,0.4753,0.3596,0.2827,0.2688,0.3386,0.5069,0.7643,1.0321,1.1734,1.1074,0.8830,0.6157,0.3970,0.2746,0.2976,0.5810,1.2861,2.4133,3.6422,4.4601
0.7143,0.8468,1.0967,1.4083,1.6877,1.8519,1.8471,1.6460,1.3088,0.9962,0.8452,0.9181,1.2313,1.7214,2.2422,2.6633,2.9041,2.8822,2.5606,2.0784,1.6521,1.3804,1.2540,1.2179,1.1838,1.0775,0.9185,0.7713,0.6609,0.5739,0.4876,0.3927,0.3053,0.2593,0.2895,0.4232,0.6607,0.9297,1.0936,1.0626,0.8750,0.6399,0.4439,0.3350,0.3739,0.6963,1.4672,2.6667,3.9701,4.8487
0.7865,0.9690,1.3316,1.8150,2.2576,2.4633,2.3265,1.8930,1.3542,0.9280,0.7450,0.8831,1.3760,2.0994,2.8171,3.3876,3.7608,3.8327,3.4468,2.6845,1.9167,1.3816,1.0809,0.9380,0.8696,0.8084,0.7378,0.6771,0.6350,0.5974,0.5412,0.4539,0.3514,0.2731,0.2616,0.3509,0.5471,0.7885,0.9524,0.9533,0.8197,0.6420,0.4884,0.3963,0.4247,0.7104,1.4177,2.5366,3.7734,4.6210
0.8786,1.1101,1.5822,2.2288,2.8089,3.0057,2.7069,2.0897,1.4426,0.9754,0.8027,1.0274,1.6711,2.5097,3.2636,3.8469,4.2663,4.4354,4.1205,3.2475,2.2209,1.4541,1.0128,0.8063,0.7369,0.7246,0.7228,0.7222,0.7229,0.7124,0.6667,0.5701,0.4395,0.3213,0.2636,0.3002,0.4377,0.6272,0.7714,0.8012,0.7341,0.6303,0.5304,0.4564,0.4546,0.6450,1.1889,2.1101,3.1683,3.9077
1.0220,1.2929,1.8418,2.5697,3.1536,3.2373,2.8032,2.1319,1.5004,1.0617,0.9215,1.2146,1.9434,2.8081,3.5332,4.0863,4.5064,4.7299,4.5160,3.6697,2.5025,1.5494,0.9902,0.7469,0.7010,0.7496,0.8206,0.8843,0.9334,0.9542,0.9174,0.7986,0.6171,0.4366,0.3173,0.2920,0.3651,0.5011,0.6287,0.6922,0.6907,0.6525,0.5972,0.5357,0.4971,0.5698,0.8946,1.5300,2.3119,2.8742
1.2316,1.5241,2.0917,2.7750,3.2051,3.1125,2.6212,2.0199,1.4942,1.1306,1.0303,1.3569,2.1162,2.9799,3.6815,4.2114,4.6175,4.8502,4.6948,3.9177,2.7091,1.6280,0.9731,0.7043,0.6862,0.7967,0.9498,1.1016,1.2353,1.3303,1.3428,1.2222,0.9751,0.6935,0.4749,0.3655,0.3739,0.4743,0.6060,0.7069,0.7531,0.7530,0.7188,0.6571,0.5821,0.5468,0.6547,0.9790,1.4382,1.7872
1.4754,1.7618,2.2766,2.8050,3.0070,2.7659,2.2926,1.8113,1.4134,1.1370,1.0756,1.4075,2.1669,3.0392,3.7504,4.2814,4.6727,4.8785,4.7204,3.9928,2.8079,1.6680,0.9448,0.6495,0.6431,0.7958,1.0217,1.2748,1.5321,1.7661,1.9163,1.8834,1.6062,1.1810,0.7909,0.5476,0.4804,0.5618,0.7177,0.8618,0.9428,0.9570,0.9187,0.8374,0.7202,0.5959,0.5341,0.6037,0.7854,0.9473
1.6353,1.8812,2.2851,2.6244,2.6404,2.3321,1.9196,1.5522,1.2617,1.0616,1.0345,1.3547,2.0944,2.9869,3.7377,4.2886,4.6580,4.8014,4.5886,3.8897,2.7862,1.6673,0.9094,0.5823,0.5620,0.7206,0.9833,1.3159,1.6995,2.1048,2.4583,2.6068,2.3725,1.7997,1.1872,0.7752,0.6295,0.7054,0.9058,1.1178,1.2535,1.2829,1.2217,1.0928,0.9123,0.7066,0.5287,0.4357,0.4378,0.4762
1.5592,1.7382,2.0151,2.2129,2.1511,1.8656,1.5398,1.2703,1.0638,0.9260,0.9261,1.2190,1.9077,2.7961,3.5760,4.1313,4.4500,4.4990,4.2189,3.5744,2.6300,1.6240,0.8771,0.5225,0.4713,0.6032,0.8579,1.2209,1.6866,2.2220,2.7277,3.0023,2.8118,2.1730,1.4336,0.9212,0.7369,0.8268,1.0861,1.3977,1.6400,1.7250,1.6410,1.4331,1.1563,0.8627,0.6038,0.4212,0.3281,0.3001
1.2454,1.3507,1.5127,1.6263,1.5759,1.3829,1.1691,0.9960,0.8654,0.7831,0.8028,1.0494,1.6352,2.4405,3.1755,3.6773,3.9110,3.8714,3.5707,3.0420,2.3275,1.5250,0.8566,0.4990,0.4162,0.5063,0.7231,1.0688,1.5480,2.1161,2.6381,2.8974,2.7095,2.1180,1.4229,0.9328,0.7665,0.8827,1.1926,1.6028,1.9897,2.1965,2.1279,1.8318,1.4361,1.0469,0.7225,0.4890,0.3505,0.2920
0.8624,0.9046,0.9727,1.0253,1.0098,0.9292,0.8367,0.7618,0.7072,0.6790,0.7142,0.9016,1.3402,1.9729,2.5698,2.9616,3.1063,3.0235,2.7648,2.3863,1.9142,1.3664,0.8543,0.5366,0.4312,0.4745,0.6374,0.9288,1.3511,1.8460,2.2708,2.4470,2.2663,1.7885,1.2348,0.8435,0.7261,0.8628,1.1910,1.6523,2.1543,2.5111,2.5202,2.1822,1.6921,1.2203,0.8403,0.5717,0.4111,0.3409
0.5515,0.5548,0.5648,0.5764,0.5798,0.5760,0.5754,0.5830,0.5978,0.6216,0.6721,0.8021,1.0853,1.5103,1.9278,2.1948,2.2691,2.1802,1.9875,1.7445,1.4719,1.1666,0.8587,0.6280,0.5142,0.5062,0.5994,0.8032,1.1110,1.4655,1.7563,1.8616,1.7173,1.3725,0.9790,0.7038,0.6367,0.7742,1.0775,1.5170,2.0405,2.4869,2.6031,2.3142,1.8151,1.3113,0.8993,0.6087,0.4369,0.3632
0.3501,0.3418,0.3352,0.3356,0.3458,0.3693,0.4080,0.4605,0.5230,0.5888,0.6537,0.7360,0.8848,1.1215,1.3720,1.5300,1.5548,1.4744,1.3430,1.2038,1.0753,0.9561,0.8371,0.7175,0.6143,0.5556,0.5677,0.6652,0.8396,1.0503,1.2280,1.2941,1.2020,0.9808,0.7295,0.5584,0.5304,0.6477,0.8873,1.2367,1.6765,2.1027,2.2960,2.1279,1.7188,1.2568,0.8570,0.5685,0.3974,0.3241
0.2424,0.2443,0.2529,0.2697,0.2933,0.3235,0.3626,0.4157,0.4856,0.5639,0.6296,0.6714,0.7177,0.8082,0.9242,0.9980,0.9937,0.9329,0.8578,0.7990,0.7713,0.7746,0.7851,0.7574,0.6753,0.5782,0.5186,0.5240,0.5918,0.6961,0.7954,0.8396,0.7937,0.6721,0.5361,0.4527,0.4560,0.5429,0.6979,0.9194,1.2112,1.5301,1.7367,1.6921,1.4225,1.0608,0.7214,0.4666,0.3117,0.2434
0.2075,0.2395,0.2893,0.3482,0.4068,0.4551,0.4891,0.5148,0.5434,0.5789,0.6051,0.6005,0.5762,0.5693,0.5890,0.6032,0.5889,0.5584,0.5363,0.5407,0.5819,0.6584,0.7400,0.7653,0.6989,0.5780,0.4705,0.4172,0.4200,0.4592,0.5072,0.5341,0.5199,0.4746,0.4347,0.4322,0.4697,0.5287,0.5975,0.6875,0.8209,0.9970,1.1503,1.1718,1.0273,0.7862,0.5382,0.3420,0.2176,0.1596
0.2457,0.3364,0.4585,0.5901,0.7121,0.8017,0.8430,0.8333,0.7838,0.7135,0.6377,0.5595,0.4823,0.4203,0.3812,0.3576,0.3430,0.3420,0.3627,0.4131,0.5004,0.6198,0.7360,0.7834,0.7207,0.5829,0.4467,0.3614,0.3303,0.3329,0.3481,0.3610,0.3693,0.3886,0.4403,0.5257,0.6120,0.6556,0.6458,0.6147,0.6050,0.6394,0.6973,0.7140,0.6430,0.5056,0.3532,0.2252,0.1386,0.0949
0.3907,0.5841,0.8199,1.0581,1.2668,1.4073,1.4505,1.3869,1.2286,1.0089,0.7793,0.5887,0.4524,0.3557,0.2849,0.2398,0.2270,0.2481,0.3016,0.3890,0.5131,0.6626,0.7949,0.8443,0.7726,0.6164,0.4571,0.3502,0.2983,0.2788,0.2729,0.2775,0.3084,0.3925,0.5430,0.7337,0.8936,0.9441,0.8686,0.7251,0.5845,0.4866,0.4348,0.4000,0.3488,0.2763,0.1982,0.1301,0.0803,0.0522
0.7117,1.0670,1.4612,1.8289,2.1195,2.2769,2.2683,2.0952,1.7885,1.4010,1.0051,0.6803,0.4659,0.3342,0.2456,0.1941,0.1906,0.2374,0.3288,0.4619,0.6305,0.8108,0.9511,0.9883,0.8941,0.7089,0.5172,0.3806,0.3043,0.2641,0.2427,0.2461,0.3058,0.4620,0.7240,1.0401,1.2997,1.3830,1.2596,1.0121,0.7446,0.5175,0.3518,0.2445,0.1771,0.1300,0.0930,0.0633,0.0406,0.0261
1.3105,1.8872,2.4617,2.9362,3.2407,3.3166,3.1549,2.7965,2.3076,1.7586,1.2216,0.7753,0.4763,0.3071,0.2131,0.1743,0.1991,0.2917,0.4468,0.6532,0.8885,1.1097,1.2548,1.2686,1.1367,0.9034,0.6551,0.4642,0.3462,0.2786,0.2446,0.2565,0.3584,0.6018,0.9903,1.4426,1.8041,1.9199,1.7556,1.4161,1.0313,0.6809,0.4026,0.2149,0.1116,0.0628,0.0392,0.0259,0.0171,0.0114
2.2957,3.1128,3.8172,4.2882,4.4604,4.3128,3.8969,3.3065,2.6351,1.9549,1.3224,0.7981,0.4408,0.2507,0.1699,0.1633,0.2369,0.4041,0.6608,0.9787,1.3064,1.5765,1.7228,1.7034,1.5170,1.2105,0.8751,0.6025,0.4255,0.3258,0.2873,0.3285,0.5055,0.8715,1.4035,1.9712,2.3803,2.4741,2.2458,1.8218,1.3415,0.8917,0.5199,0.2580,0.1109,0.0455,0.0200,0.0102,0.0057,nan
nan,4.6862,5.3542,5.6243,5.4875,5.0047,4.2977,3.4927,2.6823,1.9224,1.2506,0.7108,0.3545,0.1823,0.1318,0.1623,0.2898,0.5489,0.9401,1.4023,1.8375,2.1542,2.2923,2.2269,1.9665,1.5621,1.1200,0.7568,0.5214,0.3993,0.3788,0.4941,0.8153,1.3696,2.0548,2.6701,3.0201,3.0036,2.6667,2.1512,1.5925,1.0742,0.6422,0.3277,0.1404,0.0523,0.0179,0.0059,nan,nan
nan,nan,6.7282,6.5941,6.0391,5.2105,4.2665,3.3246,2.4515,1.6797,1.0335,0.5479,0.2560,0.1359,0.1199,0.1759,0.3391,0.6781,1.2106,1.8335,2.3803,2.7321,2.8438,2.7135,2.3620,1.8524,1.3120,0.8763,0.6022,0.4809,0.5165,0.7736,1.3302,2.1344,2.9541,3.5396,3.7459,3.5540,3.0634,2.4298,1.7857,1.2102,0.7413,0.3970,0.1806,0.0699,0.0229,0.0060,nan,nan
nan,nan,nan,6.9318,5.9848,4.9105,3.8495,2.8782,2.0288,1.3158,0.7576,0.3787,0.1830,0.1233,0.1363,0.2037,0.3760,0.7539,1.3921,2.1608,2.8076,3.1694,3.2217,3.0024,2.5650,1.9903,1.4052,0.9392,0.6549,0.5614,0.6958,1.1594,2.0034,3.0443,3.9524,4.4930,4.5700,4.2063,3.5367,2.7447,1.9806,1.3299,0.8225,0.4579,0.2226,0.0928,0.0318,nan,nan,nan
nan,nan,nan,nan,5.3972,4.2386,3.1951,2.2932,1.5386,0.9384,0.5065,0.2498,0.1444,0.1341,0.1684,0.2401,0.4037,0.7751,1.4439,2.2843,2.9726,3.2904,3.2389,2.9234,2.4512,1.9061,1.3721,0.9410,0.6828,0.6440,0.9062,1.5904,2.6721,3.8562,4.8169,5.3711,5.4260,4.9792,4.1597,3.1837,2.2519,1.4829,0.9103,0.5159,0.2634,0.1179,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.4794,1.7074,1.0861,0.6217,0.3203,0.1696,0.1311,0.1541,0.2025,0.2751,0.4238,0.7595,1.3781,2.1664,2.7841,2.9912,2.8251,2.4599,2.0346,1.6075,1.2050,0.8736,0.6858,0.7241,1.1001,1.9197,3.0942,4.3207,5.3375,5.9909,6.1593,5.7782,4.9190,3.7952,2.6674,1.7265,1.0415,0.5881,0.3070,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,1.2057,0.7233,0.3898,0.1997,0.1266,0.1308,0.1728,0.2279,0.2981,0.4295,0.7162,1.2315,1.8665,2.3221,2.3986,2.1705,1.8334,1.5078,1.2164,0.9545,0.7466,0.6591,0.7760,1.1900,1.9775,3.0770,4.2771,5.3711,6.1962,6.5918,6.4306,5.7020,4.5580,3.2729,2.1243,1.2666,0.7049,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,0.4520,0.2323,0.1277,0.1061,0.1342,0.1839,0.2384,0.3014,0.4124,0.6445,1.0396,1.4953,1.7837,1.7719,1.5511,1.2892,1.0642,0.8761,0.7167,0.6109,0.6160,0.7844,1.1538,1.7765,2.6726,3.7635,4.9030,5.9157,6.6016,6.7771,6.3528,5.3859,4.0847,2.7568,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1294,0.0876,0.0972,0.1362,0.1860,0.2355,0.2893,0.3821,0.5708,0.8773,1.2109,1.3998,1.3572,1.1712,0.9734,0.8122,0.6805,0.5756,0.5273,0.5857,0.7742,1.0896,1.5633,2.2585,3.1916,4.2891,5.3993,6.3117,6.8071,6.7413,6.0956,4.9772,nan,nan,nan,nan,nan,nan,nan,nan,nan
