nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2320,0.4883,0.8707,1.3520,1.9019,2.5055,3.1237,3.6258,3.8104,3.5577,2.9320,2.1313,1.3774,0.8251,0.5213,0.4213,0.4530,0.5737,0.7619,0.9750,1.1280,1.1360,1.0022,0.8168,0.6484,0.5047,0.3804,0.2962,0.3009,0.4620,0.8521,1.4952,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,0.0216,0.0690,0.1888,0.4297,0.8062,1.2739,1.7773,2.2989,2.8363,3.3146,3.5447,3.3610,2.7931,2.0372,1.3202,0.8004,0.5271,0.4571,0.5186,0.6690,0.8842,1.1117,1.2502,1.2124,1.0264,0.8047,0.6173,0.4703,0.3675,0.3459,0.4710,0.8171,1.4228,2.2228,3.0603,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,0.0042,0.0158,0.0534,0.1576,0.3883,0.7714,1.2437,1.7078,2.1231,2.5047,2.8448,3.0285,2.8876,2.4026,1.7446,1.1308,0.7111,0.5319,0.5526,0.7040,0.9388,1.2197,1.4650,1.5405,1.3749,1.0676,0.7749,0.5626,0.4302,0.3891,0.4863,0.7881,1.3409,2.1074,2.9463,3.7019,4.2954,4.7163,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,0.0004,0.0036,0.0128,0.0440,0.1372,0.3631,0.7674,1.2717,1.7246,2.0490,2.2532,2.3594,2.3422,2.1296,1.7141,1.2154,0.7940,0.5603,0.5460,0.7188,1.0217,1.4012,1.7856,2.0317,1.9608,1.5705,1.0882,0.7132,0.4929,0.4136,0.4846,0.7475,1.2459,1.9684,2.8012,3.5793,4.1953,4.6250,4.8769,4.9476,nan,nan,nan,nan,nan
nan,nan,nan,nan,0.0005,0.0010,0.0039,0.0122,0.0397,0.1251,0.3472,0.7770,1.3314,1.7958,2.0461,2.0820,1.9425,1.6771,1.3444,0.9983,0.6939,0.4962,0.4583,0.5979,0.8956,1.3100,1.7837,2.2143,2.4110,2.1838,1.6139,1.0192,0.6101,0.4208,0.4341,0.6519,1.0961,1.7682,2.5886,3.3951,4.0455,4.4902,4.7381,4.7974,4.6516,4.2737,nan,nan,nan,nan
nan,nan,nan,0.0031,0.0025,0.0029,0.0062,0.0151,0.0423,0.1242,0.3419,0.7863,1.3845,1.8657,2.0504,1.9387,1.6095,1.1908,0.8219,0.5684,0.4245,0.3868,0.4746,0.7015,1.0550,1.4951,1.9516,2.3035,2.3703,2.0325,1.4312,0.8601,0.4926,0.3648,0.4728,0.8168,1.3981,2.1756,3.0159,3.7387,4.2367,4.5013,4.5543,4.3985,4.0219,3.4367,nan,nan,nan,nan
nan,nan,0.0214,0.0128,0.0086,0.0081,0.0124,0.0244,0.0566,0.1428,0.3583,0.7927,1.3870,1.8570,1.9814,1.7632,1.3379,0.8933,0.5771,0.4209,0.3842,0.4411,0.6012,0.8765,1.2519,1.6770,2.0625,2.2752,2.1756,1.7499,1.1858,0.7059,0.4169,0.3449,0.4994,0.8876,1.5037,2.2859,3.0782,3.6964,4.0488,4.1399,3.9964,3.6339,3.0839,2.4305,1.7983,nan,nan,nan
nan,nan,0.0641,0.0399,0.0263,0.0220,0.0274,0.0461,0.0908,0.1932,0.4130,0.8074,1.3158,1.7081,1.7815,1.5321,1.1170,0.7354,0.5080,0.4405,0.4870,0.6211,0.8472,1.1695,1.5619,1.9578,2.2490,2.3017,2.0358,1.5394,1.0269,0.6509,0.4448,0.4020,0.5344,0.8651,1.3958,2.0678,2.7371,3.2286,3.4441,3.3809,3.0794,2.6015,2.0435,1.5212,1.1174,0.8485,nan,nan
nan,0.2551,0.1688,0.1100,0.0734,0.0573,0.0617,0.0901,0.1553,0.2836,0.5086,0.8368,1.2000,1.4598,1.4912,1.2814,0.9527,0.6724,0.5383,0.5562,0.6940,0.9290,1.2514,1.6411,2.0497,2.3930,2.5548,2.4247,2.0018,1.4600,1.0187,0.7660,0.6574,0.6256,0.6730,0.8548,1.1983,1.6619,2.1306,2.4553,2.5354,2.3661,2.0167,1.5946,1.2086,0.9265,0.7571,0.6667,0.6048,nan
0.7653,0.5568,0.3901,0.2669,0.1827,0.1381,0.1336,0.1710,0.2582,0.4080,0.6212,0.8666,1.0874,1.2224,1.2182,1.0649,0.8371,0.6576,0.6120,0.7216,0.9760,1.3552,1.8207,2.3048,2.7177,2.9604,2.9357,2.5968,2.0395,1.5007,1.1838,1.1134,1.1555,1.1489,1.0663,1.0159,1.0873,1.2731,1.4896,1.6220,1.5906,1.4044,1.1445,0.9049,0.7437,0.6698,0.6564,0.6624,0.6477,0.5986
